PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
3.4852321044615526,-0.34988893346451005,-0.12799091695159504,-0.2082906626649524,0.1797502181904047,0.4831016289382246,0.12289539849336906,-0.2613278128398836,0.15341377175544788,-0.03231546137808501,0.27077716846449973,0.08693459644551145,0.05399636348548756,-0.05767063657400394,-0.07171639384027065,0.1486921170150852,0.07579618540344787,-0.038474982380098874,0.09665978044369591,0.03669253258022901,-0.044114737452885466,-0.04616754896671386,-0.06557527923521962,-0.02037169889115696,-0.03739480295614916,0.049037525089489484,-0.01804846021900892,-0.03606214991099757,-0.02364054643874923,0.016048166514173436
3.9420776901821077,-0.3025501230031951,-0.6593504787260575,-0.11325920739700926,-0.19061141051285205,0.28282502428806705,0.09698982608197851,-0.16798346676301382,0.08806096020632455,0.004393019617540989,0.2743534084808313,0.20315323045089745,0.08873606941077627,-0.0024563579775413596,-0.008201492482142216,0.061454593079364205,0.012263258201927453,-0.05744124037912143,-0.02744694173406096,0.0731889512689032,-0.03816267494652018,-0.011870910655425608,-0.04346778047996798,-0.032671229694492154,-0.07699257191303134,0.04817153483281729,0.01372457241870988,-0.03808460694389176,-0.09601132955251267,0.043484724880306684
-0.02268140977916977,-0.6865485172757688,0.5593147856877454,0.4598543639962417,0.6317493372302091,0.7644101442496273,0.09968089745479339,0.3000583475693676,-0.22565469620070733,0.16645426663197896,0.332786737091209,0.03495131783420502,0.09384730498056941,-0.05444274907983415,-0.15321629246042195,0.01743706005011276,0.03494469189361908,0.2190939850797007,0.21315024443356403,-0.007312271879106356,-0.11866995593636341,-0.06583349590907958,-0.11699352240900877,0.014821940222398418,-0.032205359178441584,-0.028022874690723613,-0.107998402566132,0.03269600488403088,-0.0011603493789185734,0.05588672096518935
2.834489244223367,0.1052788136768283,-0.4962224090601156,0.23500570813070634,-0.40433025601759337,0.1629281510714391,0.13595410822167794,-0.11258361162208888,0.0668548633115847,0.0024019276716195914,0.23913847774553215,0.1980807643869531,0.1354234998366386,0.010102355234754834,-0.04481367541607731,0.14288472074984057,0.005417713307582405,-0.015730006368795093,-0.02043324844724871,0.03908569379860399,-0.006660675113462997,-0.01091833394262863,-0.08780913910260639,-0.08085719687018184,-0.07536684012474217,0.030422057201496933,-0.023054930269849127,0.007328604525179505,-0.024366997382136456,0.0014411955569284454
1.3400284125408672,-0.7074582510644438,0.518735417685884,0.2981007121251668,0.3633650056008259,0.6022082131398939,0.19837636129715697,0.018590382860768084,-0.2116128622253845,-0.03616770816426552,0.26505717492303504,0.06767532844499144,0.1821776411051696,-0.055119690923578074,-0.11884426861406566,0.18079063177184573,0.060348362895799895,0.04809556596392349,0.053463978096762406,-0.043652450487016825,-0.016049110523739155,-0.04368357973776386,-0.02934883061168633,-0.041049991256159,0.0064765188685772706,0.0005431715825166689,-0.10797082437589847,-0.011423749909061823,0.0022198607441224864,-0.017939084761968434
2.185137852605547,0.32457601452155393,-0.48216972987591256,0.4196197078484612,-0.3503879003650028,0.1333895646673136,-0.05580921918830972,-0.04280252971047521,-0.048898292297285484,0.02321798482458401,0.14184579855803955,0.16900618371396078,0.16561071499011198,-0.05168363597816911,-0.05107436614344393,0.052421367277314904,-0.07030242429784367,-0.0002884237950406994,-0.04367030752865266,-0.004277760692721141,-0.06935558798576447,0.023198154457537833,-0.05202931211905373,-0.08889427110879283,-0.05015266020784665,0.018905692715126925,-0.0048222438918302905,0.0028418321530785263,-0.05272371266603171,-0.06690241459512236
2.77429387132862,-0.48704598471486743,0.05946822253707204,-0.04646777449260145,0.19602465844103695,0.40211575666684873,0.13517364133040696,-0.19730442960327174,-0.05270386103620439,-0.06884851752030861,0.2478098638523496,0.1140106581490155,0.04879867669698745,-0.10086841873030993,-0.10340468222317384,0.1269831113351094,0.04900634577362055,0.024356370118241825,0.0345518074238035,-0.026694005437256623,-0.00789737985791011,-0.01660744879676044,-0.047528260625977065,0.02517601682972741,-0.060543754491878356,0.06140122693264599,-0.0363988826526781,-0.014824236221789047,-0.04482411686054553,0.06077301572319923
3.497506225362846,-0.24854651118576487,-0.5042620276666846,0.2545551581354462,-0.2619793517644707,0.18462031349560515,0.03566389419372698,-0.04349285263406158,0.023131710024592494,0.003754376614163585,0.23279209736431533,0.120338048337462,0.1228047901072314,0.044510917465493016,-0.005080228372304301,0.09627573825576163,-0.006467117691990751,-0.0063566738244513026,-0.11140752450693846,0.01022889752821066,0.0047951507695701955,0.00194447936016642,0.004702702556271599,-0.03433544734084537,-0.08489843794051609,0.028890355456136288,0.0025505042798935236,-0.02029043734627537,-0.10350213700518025,0.048768639487716446
1.976573988559051,-0.56099108085558,0.1938637084765407,-0.06130840129653836,0.4200351578832478,0.3857571877840754,0.0816891772924569,-0.20704701216268848,-0.12567377277292308,-0.09594007725055884,0.2586260836678883,0.1936200784642906,0.14253491192769657,-0.07437613816640852,-0.13729242220767854,0.16308056142168453,-0.015914253888918373,0.034601196605911905,0.034095534534771606,-0.03915603463426202,-0.030736757447476955,-0.05998088800818508,-0.0725807203409866,-0.08006763475232292,0.014186783220538846,0.0345866098221248,-0.057230001052287593,-0.01364578933086708,0.05202897448551199,0.035653792146490976
0.8526806597025558,0.32613544558004015,-0.1527458908044684,1.5731164723144717,0.2765034382535504,-0.9033943152093741,-0.4651347095051535,0.05998871584567404,-0.3751586358853165,-0.006108696763938992,0.21455299452611704,0.013531110224461348,0.06791180052329712,-0.0063079779906141525,0.12356941375595351,0.12311433796685611,-0.0049351068459453015,0.13463873462011494,-0.11792526928287739,-0.06439168695665706,0.04623289301701588,0.023264785544054138,0.08597327755427821,0.10114393484638987,-0.04772598913675175,-0.0062381483873830915,-0.10329619474613563,0.04394617564235576,-0.07997179475846611,0.09799130330554276
0.8887847187881345,-0.5416712471424256,0.17838386697029726,-0.1662264666597113,0.5059794084007213,0.1689515349936913,7.489429929301468e-05,-0.16559618597087897,-0.19518870114478248,-0.16387816727465127,0.21002286070754494,0.27443036550492095,0.10647916466900366,-0.20779583113701294,-0.0704339685166095,0.046405426559666285,0.017953682731960068,0.07889694466732546,0.020774125247820914,-0.08134020123401722,-0.11078306114137282,-0.019057713097588018,-0.04967753069353101,-0.04606666275393946,-0.001780611871387212,0.050274285901105484,-0.03969053295235905,-0.026648615190377457,0.04570383931488052,0.011665326651215835
1.729758550917206,0.27442874908858483,-0.37859073006141614,0.7096021135446338,0.39209394495871225,-0.5712234709819937,-0.44224284737111014,-0.10962191636873006,-0.13249786323670065,-0.038357737450256384,0.19260913947275715,0.027106638525093315,0.13627429804473118,-0.03829840798975527,0.1265852372804421,0.16327903211221748,-0.12317929542935026,0.0023571005315498,-0.02598620783926888,0.009936807605645824,-0.03462684222065984,0.027097691325867774,-0.047179535293329786,-0.10624545267542812,0.013151500827433417,0.0009723088830474041,-0.04461239377188128,-0.011918733395856968,0.029323401862616193,-0.031331534105597955
1.2849811403164233,-0.5339694979367533,-0.010533711640298815,-0.1908792384791626,0.5931089789851682,0.1928365536724126,-0.11502098972055808,-0.19885607225987387,-0.16356611871352822,-0.13679537781154907,0.15037206173521556,0.2839928406538905,0.18658657863882167,-0.20198167932607297,-0.06658606257481998,0.0765535326942616,-0.05639467956698517,-0.009120485402560899,0.03132878450752417,-0.0922341603960842,-0.12094649783511208,0.01706284663731951,-0.05191595062992373,-0.022309029786690214,-0.024969358861981004,0.12286263290639639,0.0016624475322048402,-0.06725390505104605,-0.02520511055111866,0.1100503259820618
-1.6647233338838734,1.1606842836608018,-0.13366788347779007,2.0002068207049364,1.8138626605278294,-2.090757289207347,-1.4560034711790941,-0.42756729963534923,-0.7183007677789394,-0.07364109717073578,0.269528200201167,0.2713917245951776,0.11723302994911332,-0.22946691045246315,0.2887269894965086,-0.07294789212352912,-0.1536760887699934,-0.2516056581862726,-0.12855851097514878,0.11137654007474443,-0.1105462374557894,-0.004575771073474344,0.13407161173992438,0.03338313701273498,0.009836241564295873,0.04969909683578544,-0.17450849648422895,0.046704650327462474,-0.007982280895569628,-0.026281495834608058
2.7629030999621427,-0.34802492638785226,-0.1855203898846868,-0.2384320116132524,0.19197334207939432,0.2437869074822806,0.1171438428380385,-0.28014292743417746,-0.0009974376590709266,-0.11088977143686143,0.23124154206421388,0.18357948104154084,-0.005498009652128127,-0.0950413503745255,-0.033326613545122535,0.11955739782105468,0.03760703336825219,-0.017060928473932008,-0.01573422208229728,0.04210310887381409,-0.030002426862225803,-0.03526377741148198,-0.05013868473880041,-0.03254454838452113,-0.042839729285119595,0.05062499625672465,-0.04211574011015007,-0.06021577668566445,-0.01368797326854516,0.015571859269572361
2.714561489568418,0.054256423087554295,-0.3721555712700531,0.3254527255330446,0.05942299331214194,-0.2385215954715538,-0.13238216155225632,-0.1331697009192663,-0.022664390772020204,-0.07421306779478357,0.2700431013326491,-0.032844187767627035,0.029707211390516346,0.008437291271503361,0.09081457683251433,0.1410494108829629,-0.03787124811248861,0.029217504563281736,-0.004842176045914123,-0.0032170674990492296,-0.044166889279002954,0.05888866700480013,-0.08876582565291861,-0.07579376152668676,-0.07306637519580782,0.04058417797550265,-0.052935552057481114,0.009783305634555711,-0.011922344497589941,-0.002352540911677279
1.9624569474458475,-0.4077606473590453,0.00028568987401772494,-0.268539161474969,0.41591224441920677,0.2654715751896997,0.02718308599909597,-0.2787058747668605,-0.1433597444885975,-0.15827447421086582,0.1227515146661396,0.18820405906637513,0.04763618719104423,-0.10995154582546766,-0.01936109835527518,0.07276715383400945,0.0326645023443653,0.017147989106787706,-0.042150296461242985,-0.026476815593753877,-0.07675798957149073,-0.04437798579484315,-0.028037656245660448,-0.10964191500117598,-0.03334570097636838,0.0707197122031785,-0.06414939416917975,-0.03726588565843743,0.031570052306595896,-0.009553719056474251
-0.6941868084225539,1.0629786034678905,0.03790424923194191,1.5365907483124936,1.340119511324522,-1.5917489648384273,-1.0309157287412487,-0.5628106841067287,-0.4689769875474281,-0.18882256313196688,0.36445589722225535,0.11804993148264038,0.0786304686003304,-0.22048425700214086,0.1661144058241582,0.0766105221190505,-0.12310692781558868,-0.15522563327438652,-0.01715620029018937,0.08793230791963179,0.046043748627325506,-0.05608883383348091,-0.07980702691044127,0.034405236874789864,0.0391720562435469,0.07355795063991463,-0.14367838156253723,0.016768193217609445,-0.03688481021606635,-0.016368515272894783
0.7253553401675947,-0.5214578842210817,0.0007809439511718141,-0.1894320145569574,0.6518743485490408,0.13061845598674432,-0.1108315142945839,-0.16234538568047033,-0.19790603013750913,-0.15582866619840008,0.21195686430944882,0.29097631592541295,0.08596846534271337,-0.23974652631647797,-0.03402458555423912,0.041637610390646666,0.019184125703348293,0.03453885794348638,-0.011269862835603436,-0.058033020917962405,-0.17083245691795423,0.008315909438042652,-0.019659508228780983,-0.016396645951196904,-0.03449844748778376,0.056836968783172376,-0.04815146393993493,-0.019692629011719344,0.00196422241457511,0.060538920118769136
1.5289554976339321,0.4247611370924075,-0.31351019182791284,0.6846108844128909,0.48071636696816455,-0.6485871896233117,-0.47381371556568297,-0.22098847713226852,-0.14138358783254912,-0.08397651202773691,0.20263822122294728,-0.021050085734442024,0.07566434812438086,-0.13644013134373045,0.1338127667023178,0.1265638341058888,-0.10089067022534622,0.0031055467468439468,-0.005902682841332412,0.01608972721849125,0.007334242694278915,0.012458623594806904,-0.03253746839820168,-0.09934686917833668,-0.00702147962017685,0.02934923418060454,-0.0702254422008181,-0.010457134113637613,-0.015972875650287613,0.013789565125163663
3.4016534876869926,-0.21959668604190286,-0.521423243781542,-0.31414130793170203,0.2688970105586024,0.35097149445969733,-0.11397646763341254,-0.32958206357484043,0.12630816784995094,0.01023269396573806,0.169030857828515,0.2396655749654041,0.0820178339537909,-0.08318200599354698,-0.032449497989095535,0.11817892058177465,0.008741003123654601,-0.09851566343437804,0.038528597191346,0.060809417668505714,-0.055382263122605524,-0.023156523942014867,-0.09110602798701124,-0.08978305700956846,-0.042944390660603904,0.07637687482355467,0.008239160986214664,-0.07200769118584786,-0.029018968562438227,0.038009857406002205
3.5460579485019164,-0.20720132837214128,-0.6362716664611103,-0.04723897694551782,0.1716880099587094,0.21114174043697648,-0.11762154809188008,-0.17028761127089695,0.19216065826965442,0.047482924928289566,0.11636263198651386,0.09105073765305348,0.1695378057707952,-0.06274282659599163,-0.001692339173431149,0.23066510227946826,-0.046637151285485956,-0.024806006380821612,-0.01981234508029326,0.00900130392258449,0.02064423656865587,-0.002810254914761938,-0.00837289014386456,-0.11326352790731559,-0.03417244591959452,0.05245148008009087,0.062251878354081816,-0.07406132578877747,-0.04459969327320059,0.014563296654616278
0.08174204252178374,-0.5276597957125682,0.25528754737074355,-0.19359174768436382,0.7516011485737785,0.2281237299204334,-0.07246385347140846,-0.24245335624401146,-0.17703873748045884,-0.21557152197732343,0.25981200383127884,0.2865380974428865,0.13701779200246705,-0.18696808013304717,-0.12103388809635793,0.13634280905391802,0.13619858000444496,0.09179096241208512,-0.02472038679652544,-0.0728460044063574,-0.0876712519935004,-0.03635662913359861,-0.05059910393034103,-0.08096171472798636,-0.12315466246475397,0.10457326240155475,-0.06054421432858398,-0.007451734360471678,0.0481379318162176,0.14879236797630446
0.6020895227385308,0.7277074102856762,-0.2028881022569187,0.9847909817035961,0.8069988146075828,-0.975316220595624,-0.7169792777987429,-0.3323486233199795,-0.27407115380350267,-0.09919765034379179,0.18785111571568647,0.012932797649022863,0.07924271874267722,-0.1332572860124534,0.15268702481230273,0.13000839576489973,-0.09021110241807492,-0.056769174336398054,-0.02805272714816761,0.031660076431375125,-0.005167835287709497,0.010603478198413573,-0.029264661987555476,-0.07117642631082832,-0.03315118211380469,0.054367420320540594,-0.11387934122755797,-0.00555079332458463,-0.044243219021391174,0.010323140467054117
2.760601729421484,-0.3758910878000687,-0.12351641412010024,-0.19349997596137897,0.23509770238232677,0.23097104414410624,0.12064868723147129,-0.2927080799467259,-0.019067473687554265,-0.1037289062279999,0.25972279036160456,0.21931223572215586,0.02052113442101418,-0.07689711216059876,-0.07266716032817984,0.10336927225734599,0.024834645156030122,-0.05938059615504382,-0.005631427784965294,0.0032142045222370887,-0.06549880292705605,-0.0013315915174332421,-0.06962622369003313,0.007504023995161651,-0.07295525647508558,0.07702987531522747,-0.033830120521457924,-0.009812659648461609,-0.01205448515006243,0.07205925812512402
