PC1,PC2
0.6477561777064857,1.2111080105350447
-0.8109954409054345,-1.1046459417600962
-0.6168092563336761,-0.9453955550647659
-0.6618864765269523,-0.8204087152470321
0.32274602216296266,0.7072879177254764
-0.7852504638951155,-1.0427828395978775
-0.5754944214529334,-0.9500262039753431
-0.6628411632200966,-0.7136388784648151
0.39478773920014276,0.7932622849084222
-0.48700548951118233,-0.230457708928905
-0.26279093784328406,-0.27956017854100745
-0.943894493931834,-1.3399283576683956
-0.859157326307145,-1.4144696788710722
-0.36150179194564924,-0.03776659480250483
0.05529808780180334,0.013396554193572108
-0.5861096534308092,-0.5758258100425512
0.7827285915541426,1.347200345233846
-0.5712096214793709,-0.5228893924686099
0.5501391120297081,1.3255822864469553
-0.8012932898265652,-1.0648423205022235
-0.5711776652527562,-1.1194360333738076
-0.6561724649928079,-0.9395667717885121
0.4376083197340692,0.44681218197730055
-0.49991665173611477,-0.5103696798538678
-0.25837833295797247,-0.6315978910871045
-0.9506816892205456,-1.4913006542702365
-0.867063453410013,-1.6043041531898035
-0.37258983328739176,-0.33189290516650904
0.05986017280426603,-0.08330839311904897
-0.4076798732164716,-0.33782685117255234
0.06625161111287181,-0.08499987394824454
-0.594409530345274,-0.7780767487904966
0.44215364153412806,0.9596991989478246
-0.9550116188735014,-1.5056276879766552
-0.8802216882879761,-1.632593758059894
-0.7743629064627225,-1.2470462546516712
-0.5813495042466187,-1.1782718522163655
-0.6698616584236841,-0.9885350223196788
0.1591008397552831,0.4285716748917827
-0.5189636762634515,-0.5320283437910146
-0.34117569080802623,-0.575106250198999
-0.9536814312605542,-1.467638640664644
-0.873523034929551,-1.644998935763676
-0.38671409449126803,-0.25348286209664594
-0.09332753502348023,-0.04329340064931725
-0.5903116336825006,-0.7288525402003052
0.3826296057177061,0.9296723097832394
-0.800613211626164,-1.2656381951904616
-0.5841413984602892,-1.1586527296012186
-0.6701362562111777,-1.0191042337566607
0.19475141895208892,0.478176418518765
-0.49578020558088043,-0.5279484089470462
-0.32757148757065874,-0.6144312434696176
-0.7886168146308713,-1.2514504859807771
-0.5821794516076341,-1.1540965371133656
-0.6681155720830856,-0.9643600285829769
0.20427109252570086,0.5029192041507503
-0.5007143372010576,-0.5469308514360954
-0.3052914516079597,-0.5740135155779693
-0.9523443020403035,-1.513216112262982
-0.8643357600321034,-1.6245749171778976
-0.37103336888311483,-0.3257445911962311
-0.0648619437130662,-0.05768834471993345
-0.5774088039637757,-0.7380805156611835
0.4251694606564107,0.9651498393073673
-1.0299323105104268,-1.6287944833265158
-0.8033789617906365,-1.326092913040955
-0.6102980313845735,-0.7565169786276444
0.5287049909592698,3.327390619793484
-0.7758635447624745,-1.1687639635070735
0.7562995462900395,5.117449652210527
-0.8816832726828338,-1.478035418597291
-0.40172135840300355,-0.5632391917793538
-0.7723968740626461,-1.3708521000763096
0.12184040092105852,1.409808900263045
-0.5684660901840091,-1.0608297275532328
-0.24794298658722352,-0.13380177962063566
-0.632595232140775,-1.230977033269708
0.3549999731039899,1.6277135728689003
-0.8248530621917215,-1.4846262056997146
-0.45758514621394564,-0.8576143299752352
-0.7188289685411337,-1.3543684338438826
0.42455481975694154,1.5194716754717659
-0.6299007634305417,-1.1704705159345075
-0.08662761833129401,0.3810153134133999
-1.0234390204314407,-1.6215557105364105
-0.826234669790322,-1.4416475245149822
-0.5679117816354071,-0.9677413850188068
0.14288789918343703,1.3760047210171922
-0.8623354584530979,-1.5112499071012357
-0.421165874886979,-0.6821837350403392
-0.7639321402981856,-1.3492028703073569
0.2584468645972402,1.6615039122755135
-0.5884420057146011,-1.0633223709196358
-0.18973109266221816,-0.031005437032462613
-1.020829245588636,-1.6741647659468573
-0.8402764864307286,-1.577865872322299
-0.49995606637075024,-1.0270930278134478
0.024347807843905223,0.4778838092223734
-0.667033644224135,-1.318592466979934
0.3862744342976506,1.501042488814441
-1.0203137089653542,-1.729698015065023
-0.8600464967577924,-1.650702506943455
-0.8107580398252087,-1.5415964950650936
-0.44745967924385377,-0.9406082311119952
-0.7199412536284611,-1.3963700815397413
0.14199646880012018,0.9355440031906265
-0.5546695766060445,-1.1352104224294541
-0.21833272457642683,-0.2569906378706623
-0.5108594768941943,-1.0634037230339113
-0.03380901325789154,0.34373639563150027
-0.642750390733532,-1.3107101495769733
0.347483056468572,1.3905135968201376
-0.5609410344002517,-1.2285397089675523
-0.2329597330522109,-0.35240211057522275
-1.0179100040593316,-1.7283533720687867
-0.8528376908930368,-1.6206899321693191
-0.4590453156641871,-1.0743541634761546
-0.014900206688059692,0.32766843560536874
-0.6311289451403499,-1.3198059047956812
0.3194512649929029,1.3047841997055678
-0.8095605704939627,-1.5628207814595054
-0.4813170306736701,-1.0228276609490057
-0.7070780922015665,-1.4297570174883463
0.15799432137255642,0.8677006181548995
-0.8046416810214543,-1.5194945952219876
-0.4821166518653222,-0.959127756117634
-0.6995662012031968,-1.3758810377534554
0.1558241426072049,0.8773799858511545
-0.5263026839804799,-1.0953474525365143
-0.27112675767785793,-0.27760814392111305
-1.018321279095233,-1.6318354377170512
-0.857714935079284,-1.559198992169804
-0.42994561150823696,-0.9078545272399912
-0.06733141578453228,0.39537844701508706
-0.5937901757125841,-1.1213782383049988
0.3513617677725215,1.6119246048170055
-0.59281495061182,-1.0496590430173112
0.31190480963416256,1.4802329302544526
-0.8045381453359032,-1.3204501400581803
-0.4985742169064612,-0.7644567201605568
-0.6763910177686522,-1.1687794396547098
0.16839390609029736,0.9407237731566612
-0.5051701004022722,-0.9428622058296591
-0.27355713548828625,-0.04485057060284858
-1.0007341492694177,-1.5122368435868494
-0.8588351876168274,-1.4368909891031125
-0.4102690628606981,-0.764648486428038
-0.04530010265061024,0.3715439245139194
-0.471574870906572,-0.9805992136711293
0.09571354398460874,0.43659199099143653
-0.6065754334509783,-1.0610916360546216
0.352335693272947,1.575879044031442
-1.0126774567298495,-1.4428274353264299
-0.823151915031709,-1.3803991326976954
-0.7741279724873231,-1.2550166795480693
-0.4767677183920331,-0.7728837611462167
-0.6836807589880256,-1.1407179801308112
0.11592886518142043,0.8996064487021348
-0.4915892318621261,-0.8950806238921889
-0.29637453101607397,-0.20845552843995147
-1.0062451337805136,-1.5060306200162938
-0.872294402053978,-1.3951607901010827
-0.40306126875232984,-0.7582261620788529
-0.07518283865455544,0.4232640932723968
-0.5829695453158775,-1.0709866086199633
0.3139181943391034,1.4631105225682903
-0.78389189713607,-1.322713471836244
-0.491651381381642,-0.7998145677924222
-0.6746339320773156,-1.152452143478518
0.14700441775656925,0.9995466115676804
-0.49650259364058147,-0.8762384802684603
-0.278249250153795,-0.5519562228481538
-0.7802524059342164,-1.577587634130119
-0.5017718783744908,-1.183095805905213
-0.6585843066452477,-1.4427646339035336
0.18079284280405306,0.43611238628576154
-0.4817974015981412,-1.22482014086299
-0.24446286669861972,-0.5966638235679445
-1.012855346745211,-1.7322088710679973
-0.864321593509453,-1.6900156905909163
-0.3788569474484361,-1.1408556632917792
-0.001682704951790459,-0.1120392900210031
-0.5680275591665696,-1.3548969085737732
0.4054417732654174,0.8746372881841896
-0.9597145213429076,-1.5840962957320484
-0.9094904792263653,-1.5975988505609964
-0.46912207965332153,-0.7025411401070422
-0.12727552832879024,-0.11458106118065547
-0.632824203181403,-1.086871472453241
0.37678904798520496,0.9052277667500269
-0.8333818707085203,-1.4482105983752316
-0.564857644449296,-1.2662365287587414
-0.6899951625658198,-1.2316367755525066
0.2773088518091329,0.4021741331600144
-0.5267341001774992,-0.9186009445242123
-0.23674283531314316,-0.6584906058545871
-0.5845922511552228,-1.0785559496654515
0.5669930427518719,0.945377281076946
-0.8141498343460511,-1.4121150345384996
-0.5074823479267168,-1.2280589337158232
-0.6805442678884167,-1.2166681529834937
0.36465700372474674,0.4117905352510025
-0.4780811583884887,-0.8434595058261847
-0.17407351684616956,-0.6839292980715233
-0.968480528433222,-1.6354525590725673
-0.849945673771721,-1.658091957700448
-0.35147466322369936,-0.6954365796423031
0.11798634316555201,-0.08178213226479597
-0.8090810563986789,-1.4275184135829497
-0.48477304351156053,-1.2245277677302169
-0.666899743512708,-1.1997933558224108
0.42316392165851235,0.48160013741257557
-0.48205619278413253,-0.8685361160138225
-0.16446160372767926,-0.6226610527026419
-0.9649330196651877,-1.5909938345542174
-0.8445217224893444,-1.6697410219492022
-0.32530582320936396,-0.6832559267826418
0.13745028708444273,-0.06556210334110474
-0.5614576614875019,-1.0479113489418643
0.6757439679060606,0.9779255981457021
-0.9690114817648285,-1.6369791084077652
-0.8440230739130385,-1.6788828556025637
-0.7783032698969612,-1.3894926089294235
-0.4487116206276486,-1.2292407699598522
-0.6557144526792985,-1.2427108625592997
0.48238451373313396,0.4615552867038023
-0.4565393621361872,-0.8751558286559133
-0.12193906143510225,-0.5944564902342455
-0.35102049357927645,-0.5898538109022893
0.18789724869309787,0.32341498024476045
-0.5529109140232005,-0.7547725533338665
0.7616878009216361,1.4570083777296392
-0.4496350106461069,-0.5414808790651386
-0.08631416244022083,-0.2670884012305878
-0.9593843448082338,-1.2864944570181724
-0.8196918477030338,-1.3321719369643699
-0.2964518961287847,-0.25983814791752474
0.18863796088520468,0.36727652636553565
-0.5364464305293069,-0.7289736487177213
0.7808019241331843,1.5585948619361911
-0.7834847694097524,-1.0488712481990694
-0.42433474849987807,-0.8603340870559661
-0.6535199194122197,-0.8886492780741406
0.5225817040527316,0.9178530455332
-0.7834137193982252,-1.0633954391919485
-0.41814450359890487,-0.8776758322724123
-0.649109151561744,-0.8779829253659568
0.5460952804223527,1.011237441655786
-0.434079142455558,-0.47528203462475255
-0.08107057801418827,-0.22592517184333272
-0.9508499777126721,-1.2847066707727386
-0.8185308467209668,-1.3278029943417728
-0.30576475864673625,-0.29604562519985733
0.17977572154107624,0.39448163850993034
-0.5456458757933842,-0.7018122689126534
0.7830671640661786,1.60745189267142
-0.541446021930057,-0.6588131185599283
0.7165089543077694,1.4767744268913106
-0.7684790684896448,-1.0490650473603185
-0.42480874617223197,-0.8905294697661913
-0.6334735382709746,-0.9188731771884722
0.6024892050860307,0.8662219624119994
-0.42545320472103054,-0.6024338951319038
-0.07871807932108443,-0.40399279417752815
-0.9543607052392566,-1.3887830219297341
-0.8028228124554211,-1.423011725398347
-0.26379434594305284,-0.43320314255198034
0.2977606366823433,0.18056139689584239
-0.3242564641028055,-0.4624239563514508
0.2957765760276687,0.2505028027235763
-0.5137390446667329,-0.8061509446232196
0.9600954910112856,1.4379340579997906
-0.9506559028710915,-1.3661363143156113
-0.8095378380090485,-1.3453599434348344
-0.7409697498484675,-1.1206306987707073
-0.3110933802866057,-0.8256896342978784
-0.6219782867246634,-0.8958906943919083
0.7564498860171698,1.0440336199505844
-0.39570620206018137,-0.6956737528712802
0.006219853574587653,-0.4229656348049268
-0.9509277645509255,-1.5095389354541648
-0.8046409279042438,-1.5077856142630797
-0.21749420174597206,-0.4894653536197239
0.38622175027225725,0.1766862173198036
-0.5115048601304147,-0.9149420642909023
1.0199800860737898,1.2875734956557836
-0.7707339594680872,-1.2417861634767646
-0.34915615549081136,-1.035778113921959
-0.6109767333250357,-1.0466075323391386
0.7892120960336935,0.7475805303060202
-0.38645659464536436,-0.7029015290602832
0.05242523708904667,-0.46637967490751614
-0.77089297494502,-1.330483471853193
-0.33105791088953135,-1.0669694767546003
-0.5987530511021298,-1.0651706909929306
0.8330917035275414,0.7559508258038564
-0.3694650430668778,-0.7186047510571789
0.07116206811475045,-0.4767133397701781
-0.9405378979011374,-1.5277216415610138
-0.7888149386538839,-1.543763606841714
-0.19794260666319663,-0.479126022044753
0.466913652725212,0.2035005585542322
-0.4891823507608172,-0.8491087507859112
1.2213251317569986,1.3934031666846716
-0.9517731890468049,-1.4991212295602918
-0.804057473566347,-1.5807587929981763
-0.22063856627163514,-0.544390047264419
0.38987472353759056,0.14510216279828458
-0.5058994508641119,-0.852727580966252
0.964446420624667,2.1360744409176817
-0.799293124817922,-1.293280860125479
-0.3482453625273233,-1.0417580301103004
-0.6178504151830649,-1.076645433591977
0.7533746436340667,0.7639368189905539
-0.38535831779771645,-0.6763185531498634
0.02400917870348851,-0.4362267498509297
-0.5103152801959231,-0.8844615886496543
1.0071175001206005,1.3751454024271532
-0.7806246122926904,-1.2874259323922481
-0.34443860587644204,-1.043807546409512
-0.6157423279875871,-1.0815944112810119
0.7593255974445678,0.7485008848910085
-0.40189215517783716,-0.7198250565290695
0.06452765638171487,-0.4201161015960736
-0.9593323808966407,-1.5590803377859386
-0.7963053895577715,-1.6105508041645233
-0.2345679765657141,-0.5538849954606981
0.41073964767356463,0.08938499844415215
-0.7816727621301578,-1.4252792060679644
-0.3133099852696553,-1.1500832436441277
-0.6226432473289306,-1.221543100982196
0.8077006674103531,0.6257638018040971
-0.3981072770932193,-0.8377537094758101
0.04833059800091011,-0.5585999510178552
-0.9585326398668267,-1.6344168381783728
-0.7938729968709785,-1.7262037862574542
-0.2351013293255192,-0.6753779963981864
0.3966231434792641,0.01582621865719963
-0.5117909067787094,-1.0760662796089482
1.0355229517030748,1.100749630782102
-0.9621866529408206,-1.6482782735820711
-0.8064781157371574,-1.7230722403806857
-0.7557505649639061,-1.427301461243326
-0.31282955768198806,-1.2532530947988498
-0.6110782959825627,-1.248126316976092
0.7415677687389959,0.5752535906045998
-0.40821329893242797,-0.8447447978591296
0.04167979305712044,-0.5896150232393281
-0.3072370734611972,-0.7166870705855366
0.34981163718901565,-0.036240576198912744
-0.5281822873118026,-1.0693453152635284
0.9785161393312563,1.1368815775367302
-0.4382385831475879,-0.9035428884667356
-0.01076037760875892,-0.6232804064084109
-0.9652520054397951,-1.6359906742531325
-0.8103813081913208,-1.688510375098418
-0.2696198922912108,-0.6928710835617707
0.3669341695434273,-0.005756280556493687
-0.5404268172566515,-1.052375072810447
0.9685933945170524,1.0973747692503721
-0.7949046968170915,-1.4482893490495719
-0.3547434082255192,-1.2390968959398583
-0.6382054667157766,-1.2168227630957698
0.7195302545809308,0.7453152544618912
-0.789943833574416,-1.3126939998812885
-0.34506381052982044,-1.1182051168917924
-0.6392980149487437,-1.2117153513889538
0.7630699489243029,0.7383108945858438
-0.4563061983364823,-0.732159757965577
-0.0010794956291400037,-0.5282489952287928
-0.961804338744539,-1.5031130957074894
-0.80966217290353,-1.5469268630102309
-0.31038031765591245,-0.6091049321543495
0.28140520530965196,0.0949190208598586
-0.5623907912980354,-0.9608857257346981
0.8452785370600173,1.181264891388797
-0.5641961627414436,-0.9475534124398131
0.8257397926945296,1.1568190285502467
-0.8068146259217126,-1.3774767628356355
-0.5077910634833567,-1.1735486556866142
-0.6658122256844679,-1.1314135253228843
0.5104921850173318,0.5691700675232109
-0.4696896502199552,-0.8193504598853496
-0.08952577052643296,-0.6022626282388475
-0.9610142007653515,-1.5505662920958976
-0.8452086726591272,-1.5533973981517453
-0.3478238360611729,-0.6025697467033713
0.14540982886406728,-0.027246379762186468
-0.39365637179261115,-0.6231685512725713
0.10810648989635196,0.004952178929632622
-0.5748174978267102,-0.9755745409789064
0.6214989968733342,1.1173911264309848
-0.9653128469469466,-1.4958820980846768
-0.8573516658350366,-1.5944800086291027
-0.794524351553049,-1.3471907616088141
-0.5006170557917888,-1.1811679569879057
-0.6745314093228127,-1.144193664772205
0.3259437628897772,0.5621330106677597
-0.5002312899045034,-0.7798115281360056
-0.22351742591132323,-0.6029877793748754
-0.9665911926029644,-1.508397850411495
-0.8658466672463508,-1.5520895801406764
-0.3840826312857181,-0.5764248668503063
0.009193284537422741,-0.033145768417181476
-0.5907729842577905,-0.9883214928062554
0.5087118083372124,1.0025228957266012
-0.8121018941255828,-1.3588188513996644
-0.5497298404399669,-1.1805737774592329
-0.6930615853539811,-1.139619496771856
0.2768598376785175,0.46632126340915636
-0.5162528905408391,-0.7552682256773058
-0.26155489199425247,-0.6043966040164964
-0.8105975825298597,-1.3488413194117816
-0.550211532457891,-1.2071278729052142
-0.6904209264917167,-1.1377065141388476
0.23705583341915448,0.4322592490476256
-0.5253105654203933,-0.8027572941007525
-0.29426334226724676,-0.6261248902323014
-0.9608625623038296,-1.5053330457222813
-0.8836895290222779,-1.5769604042295282
-0.4198011841597502,-0.5940659878056089
-0.08106330597258948,-0.059677195958150187
-0.6200121881816867,-0.9102670799537134
0.3910392332967839,1.0092952671785942
-1.004507605735995,-1.6809906102761327
-0.8737609554475341,-1.7125260670137896
-0.39389586510261776,-0.6861178802682248
-0.15877986131540867,-0.17043941401225882
-0.5707025895762756,-1.0899651935717811
0.07142622810395993,0.7741569698425529
-0.7700971262214025,-1.430560981096398
-0.639253952122351,-1.3074909548732991
-0.6370314752427312,-1.2649235670608938
-0.12457671173384027,0.03011348456231977
-0.46094020394728685,-0.9180106038005205
-0.4726695144912646,-0.8325878566528762
-0.5971196109731083,-1.17191168273875
-0.04551204771489381,0.4914933605667514
-0.7781355122899565,-1.4920546686171452
-0.678765315692489,-1.2334376858145155
-0.6620333042028292,-1.3152017111168566
-0.09557355614389451,0.2644686444209272
-0.5128972217038223,-1.0434615288191982
-0.44094572555132555,-0.6461472938889838
-1.007282674419498,-1.7175783333631909
-0.9066027596944377,-1.624145428207477
-0.4269514431005323,-0.9168225892863466
-0.2650373644604322,-0.16216725228252926
-0.7923901726745086,-1.5280075556986987
-0.6379892317937054,-1.2272964620818305
-0.6760346406116926,-1.3527158594553823
-0.09625736945576935,0.223630052772398
-0.502124711158339,-1.1100632241839934
-0.45812860112819476,-0.7657643072693219
-1.0087462805197704,-1.725826915732179
-0.9160557299939269,-1.6542362063050113
-0.4222351850595606,-0.9786906172176253
-0.2896878867124259,-0.2839224188970958
-0.5987732178954998,-1.2781570744190367
0.028245299610785146,0.5461840202301743
-1.0093999913510319,-1.7258271582422493
-0.9129815586683862,-1.6427070422526513
-0.7750234777643499,-1.5342981148252206
-0.6427520919711199,-1.2336697271100734
-0.6595547250595599,-1.3827901547248855
-0.0978938561142354,0.1268153114188525
-0.4819608225863785,-1.1264593879120888
-0.4523072173929362,-0.7791322302663786
-0.43322983957478933,-1.0268197013937606
-0.2696802043769321,-0.3178276451986961
-0.5825277771012954,-1.2902705421578566
0.07893958533740375,0.6312408648660649
-0.49513799122403174,-1.165996766173154
-0.41997460030150235,-0.7821622547363141
-1.0075869659948744,-1.741195895662003
-0.9065510383887028,-1.6799156887778355
-0.3779640992861012,-1.0462016898538211
-0.23130795190706033,-0.3550603830683247
-0.5680466760042018,-1.3240689608494032
0.12228752204712612,0.4717545204844652
-0.77182069209656,-1.5562869368102588
-0.6032828943971313,-1.3267198899242576
-0.6323034669054326,-1.4266149427346584
0.005044476672697584,0.10697702697106226
-0.7570428467707772,-1.5013309844559428
-0.5865015063266467,-1.149344732810484
-0.6289402810764849,-1.265284528653938
0.005055831316898796,0.3033629689613335
-0.4439464395709486,-1.0533015085451432
-0.38515050844864007,-0.6204648236027922
-1.00280286856815,-1.602633182544586
-0.8948419357321928,-1.6716186652252172
-0.33230664654029735,-0.8491597049922344
-0.20154639611968306,-0.14632145621533382
-0.5472343767760978,-1.0452856743521488
0.16555548215865146,0.773672360947382
-0.5429150136890182,-1.0634070318588937
0.13440768509496237,0.7680631458328152
-0.7617473928539426,-1.3805037620861935
-0.6095615643860199,-1.0495804735449843
-0.6284358717228934,-1.1788716173477471
-0.002453190518964643,0.4331519991785143
-0.4625355520561242,-0.9291283519622058
-0.3822741356450927,-0.7003202182658851
-1.0011254467388295,-1.624483225733682
-0.8836790547476647,-1.4553516788595187
-0.3443287855535068,-0.7768472497955751
-0.2024918593485684,-0.1365052303378445
-0.382952051172617,-0.8338833794680334
-0.20146163207325118,-0.1318119937617963
-0.5634086436759654,-1.2540159480330946
0.16136665898601577,0.6688039136638494
-1.0044805806064094,-1.6610188364885592
-0.887898700873702,-1.6171626997928694
-0.7501297930863747,-1.4891396536003096
-0.580566326106706,-1.2339604108866347
-0.6452897713666914,-1.3705254922319345
-0.005122890555677717,0.24853007755021939
-0.4580496496543617,-1.1180254614304388
-0.3886190939817404,-0.6640616381474814
-1.0014821858206024,-1.5844187741171618
-0.885115120615458,-1.5577355829797455
-0.3640900111407671,-0.8478165339557524
-0.197289899980768,-0.06860361236564033
-0.5479190872613013,-1.0323010061024056
0.15692776330108194,0.931831937405465
-0.7527978174451004,-1.3107136825408605
-0.5775767087237473,-1.0354471326603112
-0.634946900137255,-1.2380039141922092
0.028438424158345743,0.26798692732661067
-0.46184577812644223,-1.1241892164584535
-0.3699363350244465,-0.7356721141986873
-0.7578691934407664,-1.525750485906765
-0.5756234210513009,-1.0483154069609872
-0.6237338563012627,-1.191877796766813
0.0431823865271449,0.28881431755711673
-0.458939275656359,-1.0092521211306813
-0.3508811195352908,-0.5689544578471011
-1.004728023076555,-1.745042141590107
-0.8925751400551585,-1.706813646933969
-0.35234208297340064,-1.0543905213888123
-0.13669539262823321,-0.2986549928679051
-0.5630532278451653,-1.305691338713356
0.13924563043520344,0.601353645434262
-1.0096318880272555,-1.7303587276650423
-0.8920052778667968,-1.6723464260038465
-0.35746357658985195,-1.0410002913577867
-0.20109165426465025,-0.29376552950636636
-0.5621153810301504,-1.3353780238181814
0.10208212871548727,0.5782651290504538
-0.7700400446458412,-1.572278195616692
-0.5995411166282493,-1.256819125105635
-0.6453575272472057,-1.4176111725111942
-0.02055721234039365,0.24624722604964777
-0.4733110275181048,-1.1217327370180163
-0.3937559588181803,-0.7225489423291237
-0.557496525214127,-1.287679209512439
0.13773686988828704,0.6571611569276344
-0.7660955669141193,-1.5340486926977044
-0.5731433031600403,-1.2332991392300723
-0.6369051591117506,-1.3644029881347635
0.0070217800784933004,0.27644723183381636
-0.46775284697412484,-1.1627896675063916
-0.360757215714125,-0.7246202695777938
-1.0071469914780224,-1.737078969988231
-0.8820228340862699,-1.7169743426895239
-0.3555272761242665,-1.0009039728431643
-0.18023587339529162,-0.16808187289763743
-0.7566574976023185,-1.54577833378203
-0.5722501614199557,-1.2428591595040794
-0.6389858589716543,-1.406171610879136
0.028803956664437136,0.29173840756916614
-0.4881538332594557,-1.1259509657544067
-0.4060671507662529,-0.6768878736032253
-1.007425062652332,-1.706660215824642
-0.8909819337443243,-1.719949843926317
-0.3748306603177718,-1.0436955001525081
-0.21120029218360198,-0.1973231142343852
-0.5712409020164914,-1.3004359421593294
0.10562789399199857,0.6751470740340163
-1.011608308423677,-1.7670488272974136
-0.888659274661781,-1.6960461281966523
-0.752316026402015,-1.50587922509904
-0.5771426537857973,-1.2414520566535976
-0.6364483698944395,-1.348182729255273
-0.021398559480590218,0.24831879279557156
-0.45928172457674155,-1.1474827372594707
-0.38216776206202396,-0.7255883589209238
-0.40439928713406403,-1.0559936756911923
-0.2116708716941822,-0.24006086000066237
-0.5563255380519585,-1.3132804402377
0.14313360475126924,0.6898626052355149
-0.47584402380632146,-1.157626480087349
-0.37596773714703885,-0.7124036351748801
-1.0096061730081742,-1.7396195558652217
-0.8860319144944293,-1.7371272596537004
-0.36389342332368313,-1.0291614725701455
-0.1814434719663095,-0.16873900606763376
-0.5812679238031635,-1.312837098595903
0.1265065944392756,0.6883878593851652
-0.763665587320298,-1.532663923294857
-0.5751785226316455,-1.2265041106850538
-0.643095417009707,-1.3815238219807322
0.006456668151168521,0.378778806248085
-0.7655897571757687,-1.4989466691579825
-0.56422568456929,-1.0972751366622893
-0.6257720676234211,-1.2569548949402627
0.0027485380484439936,0.2867583236277925
-0.4602476443250653,-1.163687954317374
-0.3851324731890249,-0.7194501865781332
-1.007240993409757,-1.6970022601315309
-0.8758333983458515,-1.4849586680227311
-0.34157117499166834,-0.7687134954514736
-0.18138520841980477,-0.16158384457841307
-0.5632294071641807,-1.3035800603343901
0.1619034092874515,0.6519002812335758
-0.5523604734271407,-1.2497753476571312
0.15277361573533865,0.6082092048208007
-0.7633783635578376,-1.5759008262386769
-0.574124723224218,-1.200118695112558
-0.632778987140155,-1.4217022355807563
0.03210275519046368,0.502780637685554
-0.46585242799782367,-0.9397625206202095
-0.37040377053525114,-0.716553534063338
-1.0069256153790573,-1.6002289997171109
-0.8811086810402837,-1.7116062344542655
-0.34429035088096505,-1.046584024040363
-0.18087317017950694,-0.22310802808623287
-0.40443375989978875,-1.0920336330456926
-0.18205070296971299,-0.24719954793693533
-0.5518788377985682,-1.313976277498234
0.18714551266167112,0.8680698977768814
-1.0098217824139422,-1.7073120330485407
-0.8878009200583976,-1.6774137991786882
-0.7424653868600495,-1.530582760603739
-0.5522870574353421,-1.219463224967194
-0.6316668384111481,-1.3676696582975967
0.021555525572454992,0.29924567971423044
-0.45433837391585763,-1.1557481829527978
-0.3709812569159652,-0.6800714227407932
-1.0059479271265992,-1.7574490311835609
-0.8883813010013448,-1.710478554560468
-0.3523278978171993,-1.0128009052062632
-0.16843506677643078,-0.22219993742631122
-0.5404631174893036,-1.2735348950402967
0.23372078607599434,0.6904760913087035
-0.7581499407296287,-1.5896925757489693
-0.5065300083276422,-1.2325218531341409
-0.639850683605391,-1.41463025406537
0.021734342675686746,0.25735188062091485
-0.4678161334545282,-1.125873248875951
-0.3616918861386338,-0.7111621641426518
-0.7593261396505242,-1.543000094457689
-0.5405876279323674,-1.1699322823840963
-0.6368614606184997,-1.3985896173606411
0.05280296778244775,0.3123923233849344
-0.4738427396547477,-1.165260051703994
-0.37599490894216214,-0.698622625729557
-1.0087461104597928,-1.7445196992658616
-0.8886945544309971,-1.7047195633509582
-0.37320762923536277,-1.0504093089469104
-0.1787889053219805,-0.22636342928529046
-0.5675764462771415,-1.32161493887565
0.14007352875128187,0.6821773586865615
-0.9976483222140873,-1.7051978035214015
-0.8829533851490805,-1.6939939099840604
