PC1
-0.8644810755068383
-0.9723417616937124
-0.08607827592314377
-0.7020149061305734
-0.34028956303988855
-0.5426452643152666
-0.6864339955717709
-0.8236540072471804
-0.6040859593851249
-0.02060863594859763
-0.5541189751623897
-0.45209758305964054
-0.6194613986411774
0.4105960798076679
-0.8184835426751447
-0.63240255087531
-0.707660460920351
0.1894538700872933
-0.5468968152800308
-0.37546863886148674
-0.9489739119821241
-0.892220242178627
-0.42738842981723546
-0.14718071618332235
-0.7986298719001579
-0.6380077257589748
-0.6766841179262357
0.13646095112503698
-0.5144748361934136
-0.3765992902915987
-0.9489231645949825
-0.8889131842805099
-0.39466681967545325
-0.11870175452663223
-0.5945334565777506
0.4789082371730745
-0.9537460877838464
-0.895098631305064
-0.7778342431066876
-0.6089628826071221
-0.6694822837007767
0.24349529152569582
-0.5083060041310117
-0.3388882170493255
-0.4193842928681393
-0.0572464752544114
-0.5801833177772491
0.5567917867578479
-0.5116404725784096
-0.3251966352280404
-0.9437965727143317
-0.8759313187888556
-0.37800568638094334
-0.0334178573691295
-0.5842582459136494
0.6479185109581264
-0.8112510143701044
-0.6166476748476052
-0.6621419802562861
0.32290817300815366
-0.7855059996350808
-0.5753328471479073
-0.6630966572417273
0.39494988842886647
-0.4872608442944931
-0.2626291630371082
-0.9441501106296716
-0.858995914837233
-0.3617571004534922
0.05546002225623814
-0.5863651028303948
0.7828909144831612
-0.5714650490616024
0.5503014524452624
-0.8015488354313217
-0.5710161296701493
-0.656427986886461
0.4377704056022408
-0.5001720483790334
-0.2582166133198627
-0.9509373485632433
-0.86690208701691
-0.37284517565841147
0.060022086748851566
-0.40793522476700894
0.0664135260767561
-0.5946650024331874
0.44231592186073165
-0.9552672820057775
-0.8800603284468776
-0.7746185065238973
-0.5811879723892629
-0.6701171814846124
0.15926295737894702
-0.519219078530624
-0.34101395356825814
-0.9539370871321691
-0.8733616761115309
-0.38696942808663354
-0.09316559486215648
-0.5905671052336625
0.3827919075852232
-0.8008688150548213
-0.58397986472242
-0.6703917898553196
0.19491355391739407
-0.496035613289274
-0.3274097442246618
-0.7888724165847497
-0.5820179150195821
-0.6683710990075594
0.2044332363885314
-0.5009697495776315
-0.30512970583953036
-0.9525999724119522
-0.8641744060403791
-0.37128871975827715
-0.06469999047648367
-0.5776642837372715
0.425331781012534
-1.0310222290101583
-0.8028005452954674
-0.611387728809648
0.5292840153831638
-0.7769533722035249
0.7568793962543999
-0.8827731502857687
-0.40114272167434084
-0.773486716043425
0.12241974527345179
-0.5695558514784099
-0.24736412602091445
-0.6336850308094222
0.3555794495693462
-0.8259429313914739
-0.457006489913209
-0.7199188078225429
0.42513416029494844
-0.6309905622294448
-0.08604869846434282
-1.0245289244741778
-0.8256562065618362
-0.5690015336721631
0.14346707534735004
-0.8634253421262028
-0.42058722480898064
-0.7650219898412505
0.2590262349353216
-0.5895317872819626
-0.1891522036330177
-1.0219191628333932
-0.8396980455260388
-0.5010458243735093
0.02492689411664084
-0.6681234789071308
0.3868538940753724
-1.0214036284723662
-0.8594680795628303
-0.8118479212408168
-0.4468810439723303
-0.7210311101269943
0.14257575485631857
-0.5557593644514296
-0.21775386768047
-0.511949248214657
-0.033229949784399415
-0.6438402269747182
0.3480625098895219
-0.5620308353658594
-0.232380888129831
-1.0189999285660132
-0.8522592737919015
-0.4601350783408119
-0.014321140027974466
-0.632218780456471
0.32003069548608043
-0.8106504623262029
-0.4807384011777686
-0.7081679544550887
0.15857358963603319
-0.8057315603287586
-0.4815380095260994
-0.700656052066422
0.15640341162962734
-0.5273924602189032
-0.27054789277949637
-1.019411182070815
-0.8571364979266304
-0.4310353408133049
-0.0667523269831275
-0.5948799618908827
0.3519412285464353
-0.5939047266899471
0.31248427371658083
-0.8056279749462744
-0.49799552240670725
-0.6774808278290488
0.16897317827730307
-0.5062598338189327
-0.27297823313891106
-1.0018240135660872
-0.8582567144326693
-0.4113587594098928
-0.04472101954671248
-0.47266462503391327
0.09629261491907048
-0.6076652065959209
0.35291516489558394
-1.0137673119478086
-0.8225734285817864
