"","cluster","V1","V2","V6","V8","V9","V10","V14","V16","V17","V18","V19","V20","V22","V24","V33","V34","V35","V36","V37","V40","V45","V48","V66","V88","V97","V99","V100","V104"
"11",9,0.207461875670394,0.822762004714612,-0.278051727799207,-0.0411764711174436,0.0832623866832604,0.76444532587535,-0.117268800423674,0.0191897276462696,0.0753238923014846,0.0628602477101721,0.129200920571011,0.24337111626253,-0.0853388630279414,0.135629036699677,0.326555863623978,0.101033806245794,0.52403298469742,0.923367953405164,0.798755106786642,0.244476199534201,0.762176758487237,0.292426920977682,0.813836878678688,0.036006562572598,0.276408401263011,0.470898013931371,0.686094247792143,0.0189831523781126
"12",10,0.3413133125177,1.14489224955222,-0.457297901401399,-0.0966814353604846,0.188041282813112,1.07100505640125,-0.259133052994011,-0.0289436047545604,0.260374615870387,0.18888553774885,0.258269927288405,0.318835668096837,-0.272637126483831,-0.00224914925940984,0.545296887919558,0.244487650885404,0.677877841693405,0.981769136219616,0.807757459561073,0.0907702027755751,0.735685838490684,0.143417955832686,1.07589082172627,-0.137029675020764,0.509888346373131,0.627023357992711,0.715985583700059,-0.178096731884177
"13",11,0.443419599822232,1.33538287373066,-0.593714908808681,-0.154859600427639,0.266032889645079,1.24090527829594,-0.363937758897415,-0.0734072133883009,0.430251443495986,0.312478604341684,0.390921490351126,0.422714492655978,-0.454641439066481,-0.152590585003776,0.733741780846369,0.35922520575148,0.846798989980115,1.18682673346169,1.02928911111267,-0.057226683734041,0.958017211521631,-0.00332556608672092,1.27075207325005,-0.322121359504932,0.714466838976303,0.802192672470882,0.877215238600467,-0.375819470365947
"14",12,0.519723196926051,1.53539028796542,-0.696591999967272,-0.190454846637086,0.323537008067181,1.31369588187025,-0.441583628249011,-0.103239763738137,0.63000555779067,0.413426761980819,0.565287377272194,0.573998334694709,-0.672709208704911,-0.321241269622068,0.903769195973579,0.424933685872514,1.01031117373848,1.26009942336629,1.14480199825553,-0.176516480288709,1.10153251890511,-0.134634870689677,1.42192020031148,-0.547373542084315,0.907288949903332,0.97117732850236,1.02091315661009,-0.55094139959684
"15",13,0.563997337402846,0.146927768977899,-0.555533910561608,-0.457360044729763,0.423672998155686,0.0727647504895939,-0.424968710045974,-0.446289813177871,0.313419811702937,0.0169940234086406,0.172882502851417,0.167521029843912,-0.26662965237034,-0.560579802634744,0.367978109306296,-0.00255519048983026,0.339620768380661,0.434100455357577,0.506921053503824,-0.667654393141061,0.577393440727259,-0.733807283578266,0.131530192328065,-0.515356878813624,0.329052079461769,0.276333092988703,0.324957861978168,-0.286191797065571
"16",14,-0.00472566147571537,-0.0155358300682366,0.00547425309395333,0.0229150401939532,-0.093085198729591,-0.0428338673110936,0.10319278438349,0.0724119233184895,0.212188373500075,-0.0235949470046816,0.289897264548467,0.193901698022564,-0.096492026538409,0.0899871031734989,0.529264998924733,0.203725480990977,0.528816408392677,0.315133429237184,0.0400222817783003,0.128022053501995,0.0621549882287758,0.101441531780842,-0.0099826063715578,0.0910082004128656,0.559262179020182,0.510106018572093,0.18871635391099,-0.157764889039968
"17",15,0.0231301592579276,1.68551836085206,-0.0309251256736504,-0.0076435582364739,0.173354729105734,1.00614898342346,-0.26881648177049,-0.117175359116698,0.168987392444914,-0.0487991890525555,0.350673536544799,0.577510718201145,-0.350768036225952,-0.482358111804892,0.321541638392613,0.249862399569857,0.402034956926776,0.400004666180705,0.466768734541798,-0.479186591733572,0.561941205016514,-0.457176463343914,0.830399074192309,-0.405983984096582,0.482836965895276,0.603928867162765,0.623361568531165,-0.456689685792133
"18",16,0.759486119568883,0.663681793475255,-0.734776658225887,-0.652975871640011,0.57648743334029,0.58766579894106,-0.551147571778955,-0.577647245048793,0.412846298166372,0.328150972145676,0.279908902399844,0.147560767481836,-0.35680141571259,-0.594272942300671,0.224964018467353,0.210947709319843,0.182842897861781,0.00358087469369861,0.0617936519940685,-0.303920345717328,0.0486551663254372,-0.314220711538656,0.505349936223196,-0.58671007645427,0.393924562885604,0.306496023838683,0.108511409852588,-0.238778546228681
"19",17,-0.0204841718563195,1.04243705665283,0.0145304072578826,0.0116315243636839,0.0485240301160454,0.559017040642009,-0.096244578603082,-0.0282208877700141,-0.0588903322706407,-0.136619506920981,0.13504354111673,0.327311051082944,-0.0860147580104152,-0.175424011627972,0.0831672407401095,0.0608567647948592,0.135649268181468,0.223165620955224,0.281764625610568,-0.219990708343406,0.352462860791242,-0.210933913830651,0.471730251047215,-0.106968986115193,0.171906918086061,0.311480951964937,0.415167015664152,-0.157661216522197
"20",18,0.390898911201381,0.894198588857417,-0.510373005775658,-0.24517014549859,0.171844213658712,0.761526221001863,-0.248176370987118,-0.128198559623972,0.340481740065198,0.175044732846236,0.357996585077122,0.515901363708213,-0.444138829194524,-0.622710773921029,0.301890856910819,0.286033720415839,0.397876170445403,0.37380591581873,0.415353182143563,-0.438357121607875,0.463353333509976,-0.445057766572028,0.781634469091233,-0.554440917655407,0.492229722518144,0.639234492332453,0.716355279337757,-0.478453575437469
"21",19,0.0799519428267885,0.456426448966696,-0.0975685015845571,0.00500800866868024,-0.0199627768610677,0.420574943528984,0.0237438475250042,0.0575262458491128,-0.132410045983874,-0.0682161831042953,-0.0154349487822117,0.101607912289535,0.110281297173438,0.27170310214311,0.0619562758951643,-0.0420287053339943,0.327003997389107,0.681256086569679,0.545778514666859,0.425931682997533,0.477292911925617,0.461525621519715,0.440746373036796,0.20941546750122,-0.0066991067814843,0.263548279281824,0.490981705426784,0.233323681792679
"22",20,0.0959677841389925,0.339515707455718,-0.109783786095719,0.0032717514260444,-0.0103039165572261,0.286769542044284,0.0175559327615138,0.0569182743984766,-0.183058866298962,-0.0767849832496663,-0.0836823334927769,0.0126922435134901,0.15121872340149,0.300804464562347,0.0103612102940299,-0.0376929771784642,0.209639884533211,0.478313152413785,0.322106456744465,0.453808878104261,0.212826648678098,0.514880756221748,0.283865614473346,0.243828252596631,-0.0607113766085517,0.14540707716134,0.327868654355121,0.282425289487101
"23",21,0.26150697628823,0.773932656615085,-0.323751827829963,-0.0981957578362918,0.172917908055852,0.779187213253154,-0.228981372159478,-0.0624199185383432,0.289158945284639,0.235686747780851,0.24144179309345,0.20962377602046,-0.284119300160621,-0.125964165935267,0.382582505901676,0.107480811038213,0.461833182400298,0.58481490681515,0.422204370148459,-0.000939801500554189,0.373051222659562,0.086783851828828,0.613833446627738,-0.373879402406912,0.356146348250937,0.406903650841207,0.428350302628326,-0.327537310687775
"24",22,-0.0849812706160142,-0.109745961087982,0.0844643114959887,0.0313607813414545,-0.166133169634484,-0.171247308057334,0.180009796581754,0.0793887767782962,0.0994552662118951,0.201288768503794,0.316241228293375,0.513828268694905,-0.130953533492932,-0.205006988801118,-0.0943075774507578,-0.100731381281565,0.0336042611894481,0.268429104367391,0.385708556419933,-0.0715219484336745,0.518279258254216,-0.198254090560879,-0.160458371663912,-0.148779555526889,-0.0473511188513558,0.126039541989229,0.336346822729194,0.00109113007104462
"25",23,-0.0787169115113617,-0.115660780419282,0.0664590010929984,0.0308196539101261,-0.136364265033292,-0.126143531635043,0.132884003790579,0.0726245852767748,0.0146964142021087,0.310961983131267,0.0195453170176667,-0.032400544781969,0.0433299829993585,0.107504294219974,0.232644180422454,0.456038968028974,0.198523985832271,0.0338075890483048,0.0215623942719916,0.0262102609168731,-0.0379564837193435,0.0959330720602893,-0.175611973072062,0.0718249404456821,0.073511468894293,0.0432620227480649,-0.0900192191273189,-0.200786799157972
"26",24,-0.0731815260828002,-0.104448054458652,0.0658220235747967,0.0323215813093074,-0.128907522477597,-0.10157729170797,0.125094268485007,0.070489461285355,0.160107922838399,0.606907489798782,0.236178115564187,0.167427858548115,-0.110312045862598,-0.0324455062793079,0.52303964672918,0.896335200304241,0.537217734012353,0.351938175125818,0.298803451833627,-0.256226900735984,0.196281303785291,-0.161418191831823,-0.168100905403137,-0.0559560804624013,0.356280965427616,0.352940252328815,0.111950320815052,-0.541826939615688
"27",25,0.0354872445069919,0.123882529457763,-0.0257299651246667,0.0194105576161809,-0.0441277085543317,0.0759413767752453,0.0611268921349324,0.0646564083840292,-0.20040482333826,-0.119525196941456,-0.144584092784743,-0.116971484263275,0.187177894080268,0.31661407402827,-0.120551512334629,-0.151208231809869,-0.0404668865539375,0.0514699385903549,-0.140833712145165,0.517914340912832,-0.164450010679967,0.566922628956919,0.0691933668410817,0.267313176847752,-0.208497362312308,-0.112542927796758,0.00199573121656758,0.363398341061382
"28",26,0.25551899627716,0.358168880172975,-0.295350974796449,-0.0598866805012371,0.155398015307064,0.284518726658206,-0.187938626662798,-0.0151924252688351,0.0952110847113393,0.0971619986688517,0.0710174777373868,0.0418392543021932,-0.107031178145672,0.114738325926432,0.233871309397206,0.0625339753643954,0.263205019012076,0.336893889461364,0.12175171112432,0.27860152246057,0.0959823991646197,0.337372319077602,0.304438379459949,0.00133601361806586,0.120695200991043,0.152346372199971,0.182837707459121,0.100333595853533
"29",27,0.0350840339366959,0.492143779078508,-0.0338465800070826,-0.0143977393644225,0.15777009553433,0.589051589773355,-0.240367692639769,-0.10547092115736,0.197678865039021,0.144141246143875,0.245183936208126,0.384872103268961,-0.292601726777945,-0.406275492995909,0.292854409256373,0.278218347560271,0.354266636300759,0.346715098167931,0.427136731253299,-0.409601739568985,0.464605742908505,-0.412432752150474,0.513510711132933,-0.321530151672823,0.432970109165946,0.540336892238093,0.592181245444175,-0.388141090621975
"30",28,-0.0710918111545182,-0.0863865961503421,0.0722973081282526,0.0324694277476719,-0.151234147791103,-0.144627032763311,0.16532878872192,0.0798815413002437,0.34582008256995,0.294457420223903,0.580075130748681,0.831625167686267,-0.41583280717572,-0.236377490949641,-0.0932722185784205,-0.0367095996479507,-0.0808832282133089,0.0732974160386878,0.0388177753535366,0.235123828561241,0.141282056402351,0.237397009657324,-0.141103695720962,-0.290493320271292,0.0675888717885903,0.172085468792049,0.33477843889706,0.0474611486053529
"31",29,-0.0323492495395895,0.0379136507438278,0.0407841591863438,0.011516650321725,0.532706481893043,0.484111065939683,-0.534461611440768,-0.50855761570562,0.419014996601732,0.322165809191033,0.285780925695103,0.140660413961597,-0.388530831665681,-0.592120240437847,0.342853045433087,0.282620093352474,0.275099619677198,0.0452241975833264,0.105935980245371,-0.419938063372273,0.104207668449678,-0.339733216706149,0.390551384450498,-0.673504247529527,0.419436909788044,0.28530966431481,0.0481571771746969,-0.264428006791697
"32",30,0.615393273292409,0.338875899623518,-0.523838929158158,-0.176157540408363,0.485117508648973,0.285555417453616,-0.387199440535778,-0.116845380424976,-0.272534334556389,-0.0252141113613267,-0.25506062722743,-0.233134848330529,0.23356482618517,0.300057844571629,-0.177090274199397,0.0391362883747784,-0.227621026241266,-0.308227545200223,-0.509614167474501,0.467493907790976,-0.479818326785969,0.463043192680584,0.494316303835523,0.259418878994272,-0.242650427397583,-0.25798353561806,-0.255768898695777,0.26945748651674
"33",31,0.285965083682787,0.463412359039326,-0.35479264504653,-0.0909196587951565,0.135562827359733,0.414509649431202,-0.185317625526926,-0.0352561394161905,0.181474084759771,0.148488824752499,0.242558218349074,0.411874327582479,-0.217040445049626,-0.116361805361137,0.121818548502799,0.101785936378166,0.196255828588995,0.301275472190164,0.281199392701575,0.0339821805267215,0.378966328376941,0.0391725486967656,0.422769572723146,-0.175301205064385,0.303758514300091,0.527137724786949,0.70796582545927,-0.114079746501599
"34",32,0.47085464093664,0.0686806050451319,-0.500002461672865,-0.407917887347037,0.340140053293205,0.00711326129174849,-0.359380488194932,-0.359881817071277,0.0981368171523851,-0.0545198769596011,0.0367145300315654,0.0650096347302085,-0.095270052253099,-0.30125587178559,-0.00105013895294669,-0.0702003952207865,-0.0151582217085668,-0.0117725294977459,0.0484724918020546,-0.163413350902804,0.0369253840995464,-0.207023854698037,0.0477202666421103,-0.228234387582971,0.0727745452177903,0.0761183957248338,0.107912224903455,-0.0628749193038523
