PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,cluster
3.4852321044615526,-0.34988893346451,-0.127990916951595,-0.2082906626649524,0.1797502181904047,0.4831016289382246,0.122895398493369,-0.2613278128398836,0
3.942077690182108,-0.3025501230031951,-0.6593504787260575,-0.1132592073970092,-0.190611410512852,0.282825024288067,0.0969898260819785,-0.1679834667630138,0
-0.0226814097791697,-0.6865485172757688,0.5593147856877454,0.4598543639962417,0.6317493372302091,0.7644101442496273,0.0996808974547933,0.3000583475693676,0
2.834489244223367,0.1052788136768283,-0.4962224090601156,0.2350057081307063,-0.4043302560175933,0.1629281510714391,0.1359541082216779,-0.1125836116220888,0
1.3400284125408672,-0.7074582510644438,0.518735417685884,0.2981007121251668,0.3633650056008259,0.6022082131398939,0.1983763612971569,0.018590382860768,0
2.185137852605547,0.3245760145215539,-0.4821697298759125,0.4196197078484612,-0.3503879003650028,0.1333895646673136,-0.0558092191883097,-0.0428025297104752,0
2.77429387132862,-0.4870459847148674,0.059468222537072,-0.0464677744926014,0.1960246584410369,0.4021157566668487,0.1351736413304069,-0.1973044296032717,0
3.497506225362846,-0.2485465111857648,-0.5042620276666846,0.2545551581354462,-0.2619793517644707,0.1846203134956051,0.0356638941937269,-0.0434928526340615,0
1.976573988559051,-0.56099108085558,0.1938637084765407,-0.0613084012965383,0.4200351578832478,0.3857571877840754,0.0816891772924569,-0.2070470121626884,0
0.8526806597025558,0.3261354455800401,-0.1527458908044684,1.5731164723144715,0.2765034382535504,-0.903394315209374,-0.4651347095051535,0.059988715845674,0
0.8887847187881345,-0.5416712471424256,0.1783838669702972,-0.1662264666597113,0.5059794084007213,0.1689515349936913,7.489429929301468e-05,-0.1655961859708789,0
1.729758550917206,0.2744287490885848,-0.3785907300614161,0.7096021135446338,0.3920939449587122,-0.5712234709819937,-0.4422428473711101,-0.10962191636873,0
1.2849811403164233,-0.5339694979367533,-0.0105337116402988,-0.1908792384791626,0.5931089789851682,0.1928365536724126,-0.115020989720558,-0.1988560722598738,0
-1.6647233338838734,1.1606842836608018,-0.13366788347779,2.0002068207049364,1.8138626605278292,-2.090757289207347,-1.456003471179094,-0.4275672996353492,0
2.7629030999621427,-0.3480249263878522,-0.1855203898846868,-0.2384320116132524,0.1919733420793943,0.2437869074822806,0.1171438428380385,-0.2801429274341774,0
2.714561489568418,0.0542564230875542,-0.3721555712700531,0.3254527255330446,0.0594229933121419,-0.2385215954715538,-0.1323821615522563,-0.1331697009192663,0
1.9624569474458475,-0.4077606473590453,0.0002856898740177,-0.268539161474969,0.4159122444192067,0.2654715751896997,0.0271830859990959,-0.2787058747668605,0
-0.6941868084225539,1.0629786034678903,0.0379042492319419,1.5365907483124936,1.340119511324522,-1.591748964838427,-1.0309157287412487,-0.5628106841067287,0
0.7253553401675947,-0.5214578842210817,0.0007809439511718,-0.1894320145569574,0.6518743485490408,0.1306184559867443,-0.1108315142945839,-0.1623453856804703,0
1.528955497633932,0.4247611370924075,-0.3135101918279128,0.6846108844128909,0.4807163669681645,-0.6485871896233117,-0.4738137155656829,-0.2209884771322685,0
3.4016534876869926,-0.2195966860419028,-0.521423243781542,-0.314141307931702,0.2688970105586024,0.3509714944596973,-0.1139764676334125,-0.3295820635748404,0
3.5460579485019164,-0.2072013283721412,-0.6362716664611103,-0.0472389769455178,0.1716880099587094,0.2111417404369764,-0.11762154809188,-0.1702876112708969,0
0.0817420425217837,-0.5276597957125682,0.2552875473707435,-0.1935917476843638,0.7516011485737785,0.2281237299204334,-0.0724638534714084,-0.2424533562440114,0
0.6020895227385308,0.7277074102856762,-0.2028881022569187,0.984790981703596,0.8069988146075828,-0.975316220595624,-0.7169792777987429,-0.3323486233199795,0
2.760601729421484,-0.3758910878000687,-0.1235164141201002,-0.1934999759613789,0.2350977023823267,0.2309710441441062,0.1206486872314712,-0.2927080799467259,0
2.834025435081625,-0.009939589439216,-0.4049892783252675,0.3647022572558459,-0.0037462968203519,-0.1796857572614625,-0.1180521446257735,-0.0906297609782246,0
2.028056471719986,-0.4811420491189351,0.0891504732485419,-0.1718419117197009,0.3788686908493832,0.23186762755933,0.0633693125759079,-0.2371833670404128,0
-0.2627713536592341,0.9537991250310672,-0.0671682147080451,1.4138664253091435,1.1776348118218452,-1.3133189138330903,-0.9956906024816772,-0.4112952844888504,0
0.832743206122419,-0.5075146695434452,0.219288935503628,-0.1574211764941585,0.6237037591415401,0.1613789812028404,-0.0472132314774456,-0.1987261079064262,0
1.6410999527784782,0.3867428977592092,-0.3377026602171581,0.6947556514966549,0.4645398098733158,-0.552576998715061,-0.4664423048921332,-0.2023743213328789,0
3.4163752733146846,-0.2683269321287142,-0.539525489624717,-0.2723312885315483,0.3015466160715441,0.3232062801198389,-0.1388716896428603,-0.3070236115374525,0
3.5484311477275305,-0.2601514767910753,-0.7384659180101993,-0.0019560108427382,0.1624438220055974,0.1849902068830096,-0.1770493968450575,-0.0865665136310865,0
0.1638843186618053,-0.5451730737987532,0.4109868537962886,-0.1371953598018842,0.7120975261172481,0.2096265859585708,-0.0751406339412727,-0.1740935767017182,0
0.427254558073196,0.6288255043291513,-0.5453186052245225,1.130818055877262,0.9331171988510544,-1.0113451696078304,-0.9126850589502578,-0.1424781459287943,0
1.4014411127053306,-0.5286089343153746,0.1668912206629134,-0.1633964468932489,0.538164314533077,0.1948535721697225,0.0091704461839567,-0.2092988409455778,0
-1.168514631156937,1.2720941490974509,0.2017714065631459,1.8641860898919076,1.3763701537476356,-1.823261244899494,-1.0726843634099616,-0.5492174298702315,0
3.591160814562942,-0.2560890431622713,-0.3872110056525953,-0.2960594506507724,0.0528402668428184,0.3119060903603766,0.0705422498662568,-0.3206787427409446,0
3.7338626767228944,-0.2690876824279457,-0.5747137078625161,-0.0189102328330368,-0.0748215956574838,0.1775195075401927,0.0141879063227415,-0.0979849399009626,0
2.746872387674444,-0.3594132088587867,-0.0710647132206344,-0.1897058929671397,0.2353896108171927,0.2663076004882777,0.105849589473352,-0.2408891160658554,0
2.7801338610907136,0.0268015130893622,-0.3846883461848978,0.394197078513636,0.0277291995284738,-0.1709211221333303,-0.1641386404128925,-0.0912356199205585,0
2.0096522087487485,-0.4595797419851238,0.1064612209361441,-0.1802481256126002,0.4635098898021988,0.2542087065999531,0.0361611316306276,-0.2403602793248227,0
-0.3408931043555577,1.0101827420462908,0.0719335098659785,1.544701026332516,0.9906677328055832,-1.407196016171829,-0.8301028030033069,-0.441031281026404,0
0.8693521344558173,-0.4961412671678638,0.2485061806627479,-0.1720876418706536,0.5831903139667489,0.1854473933147213,0.073448886886098,-0.1964899985207578,0
1.7003235726259405,0.3942076287443888,-0.2394055189326224,0.7716192073514391,0.2760754965010919,-0.6213511481476441,-0.3950780707114122,-0.1774890930485315,0
-0.0743765828540857,-0.6337615340288492,-0.060662426563029,-0.0874248290513875,1.029479600989996,0.1728660816775746,-0.2570059756432711,-0.2041613544577094,0
0.4774880239940438,0.7734537422445595,-0.2046742945941739,1.100937698304683,0.8332983949284561,-0.9945586337751132,-0.7890964959106648,-0.3252621179008774,0
1.1714862944560585,-0.5677770796060755,-0.0455692457782856,-0.1709803127503501,0.7908443707260537,0.2610857588601606,-0.1271036085970699,-0.2589482704990022,0
-1.597754601137578,1.2980891564725971,-0.1111314965341626,2.0273216563139997,1.7646711206417718,-1.9163755957513895,-1.477607966242684,-0.4783082332688628,0
0.5343688228377805,-0.6477592030541588,-0.1503098962856375,-0.0972041394349991,0.9202632742961392,0.1794621943194403,-0.2650834995362777,-0.2199897579572672,0
1.3646158534947908,0.409089581922434,-0.5743782819934882,0.7730810915131553,0.6640693726652617,-0.6094996280592964,-0.723123512258263,-0.0775266168875332,0
3.330386256907555,-0.2237053523044402,-0.5744511189689119,-0.2900806259685129,0.454395132595438,0.354953422904683,-0.1989090272402031,-0.3440537653181905,0
3.5049785237970266,-0.2433839246863846,-0.7333069496909776,0.0224979713331967,0.2102931860766401,0.1890820542442441,-0.2273029569483827,-0.1040804690299027,0
-0.110978329264627,-0.5829610294551146,0.1040266980538907,-0.1306523923963615,1.000813214530352,0.2714320483367906,-0.1848670555601341,-0.2263305103449399,0
0.3694218256435944,0.798059193544085,-0.2920258793817393,1.098674746119658,0.8462817313505278,-0.9772058746680476,-0.8050266527244425,-0.2789582797886131,0
1.0897312348453303,-0.599456486186416,-0.1890605605596103,-0.1309080156044162,0.919808083868617,0.2543190305099736,-0.2811291168325359,-0.2297501862718925,0
-1.8588631402654323,1.4583004288687385,-0.0013657444941973,1.9894152546768065,2.12122333190513,-1.8597732155162257,-1.507439130276094,-0.6569787021330558,0
2.619349848111274,-0.3965722662152356,-0.3139318418475461,-0.1844933873435679,0.4373773557940866,0.2746580335044095,-0.0429900299408018,-0.2803757362841891,0
2.389734517411478,0.0278621717730797,-0.676406355784551,0.527556707930932,0.4546611856516954,-0.2528834784602884,-0.4746313464477206,-0.0379882817144683,0
1.8848321204625376,-0.495088624541281,-0.0410878021253432,-0.1536729939459964,0.6275741726320285,0.2645497611668793,-0.0696964965387765,-0.224758423002423,0
-0.9323854566610252,1.1123959463599973,-0.3648520875535877,1.5926505712136625,1.501463825837924,-1.4079481665660376,-1.2349630869160144,-0.3694650938222362,0
2.4622845996112224,-0.3487769126364045,-0.3527961335826103,-0.1865225758634544,0.7290072518175624,0.3029616241028617,-0.2042406365929854,-0.3155511935338121,0
2.482140238568304,0.079938295863761,-0.5767200659932318,0.4408800119308027,0.3091617803798716,-0.1721685274648861,-0.3924235520119055,-0.0925690751079408,0
1.7054080478265816,-0.5693538501384332,-0.2940414137367149,-0.1125467644658902,0.9085769047742848,0.2697432827186541,-0.3308969694246996,-0.1026347831001612,0
-0.9540155842962916,1.118183727229121,-0.3634705446999755,1.6723058230524943,1.5485856865890684,-1.4270439757172035,-1.3701763412907997,-0.3510067948713868,0
