cluster
-1
-1
-1
28
-1
29
30
28
16
28
13
28
15
29
30
-1
-1
-1
-1
-1
16
28
13
28
15
28
16
28
13
-1
15
29
30
28
13
28
13
29
30
28
13
28
-1
28
16
28
13
28
15
28
13
28
16
28
13
28
15
29
30
-1
13
28
16
28
13
28
15
29
30
-1
13
28
13
29
30
28
16
28
13
28
15
28
13
28
13
28
15
29
30
28
13
28
13
28
16
28
13
28
16
28
13
28
15
29
-1
-1
13
28
13
28
13
28
16
28
13
-1
15
29
30
-1
13
28
13
28
-1
29
30
28
16
28
13
28
15
29
30
-1
13
28
13
28
16
28
13
28
15
28
16
28
13
28
15
29
30
28
13
28
13
29
30
-1
-1
28
-1
28
16
28
-1
28
15
28
-1
28
16
28
13
28
15
29
30
-1
13
28
16
28
13
28
15
29
30
-1
13
28
-1
29
30
28
16
28
13
28
15
28
13
28
-1
28
15
29
30
28
13
28
-1
28
16
28
13
28
16
28
13
28
15
29
30
28
13
28
-1
28
-1
28
16
28
13
28
15
29
30
28
13
28
13
28
-1
29
30
28
16
28
13
28
15
29
30
-1
13
28
-1
28
16
28
13
28
15
28
16
28
13
28
15
29
30
28
13
28
-1
-1
30
-1
-1
-1
-1
-1
16
-1
-1
-1
15
-1
-1
-1
16
-1
-1
-1
15
-1
30
-1
-1
-1
16
-1
-1
-1
15
-1
30
-1
13
-1
-1
-1
30
-1
16
-1
13
-1
15
-1
13
-1
-1
-1
15
-1
30
-1
13
-1
13
-1
16
-1
13
-1
16
-1
13
-1
15
-1
30
-1
13
-1
13
-1
13
-1
16
-1
13
-1
15
-1
30
-1
13
-1
13
-1
13
-1
30
-1
16
-1
13
-1
15
-1
30
-1
13
-1
13
-1
16
-1
13
-1
15
-1
16
-1
13
-1
15
-1
30
-1
13
-1
-1
-1
30
-1
13
-1
-1
-1
16
-1
13
-1
15
-1
13
-1
16
-1
13
-1
15
-1
30
-1
13
-1
16
-1
13
-1
15
-1
30
-1
13
-1
-1
-1
30
-1
16
-1
13
-1
15
-1
13
-1
-1
-1
15
-1
30
-1
13
-1
-1
-1
16
-1
13
-1
16
-1
13
-1
15
-1
30
-1
13
-1
13
-1
-1
-1
16
-1
13
-1
15
-1
30
-1
13
-1
13
-1
-1
-1
30
-1
16
-1
13
-1
15
-1
30
-1
13
-1
-1
-1
16
-1
13
-1
15
-1
16
-1
13
-1
15
-1
30
-1
13
-1
-1
-1
30
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
30
-1
-1
-1
-1
-1
-1
-1
-1
-1
30
-1
-1
-1
-1
-1
30
-1
16
-1
-1
-1
-1
-1
-1
-1
-1
-1
15
-1
30
-1
-1
-1
-1
-1
16
-1
-1
-1
16
-1
-1
-1
15
-1
30
-1
-1
-1
-1
-1
-1
-1
16
-1
13
-1
15
-1
30
-1
13
-1
13
-1
-1
-1
30
-1
16
-1
-1
-1
15
-1
30
-1
13
-1
-1
-1
16
-1
-1
-1
15
-1
16
-1
-1
-1
15
-1
30
-1
13
-1
-1
-1
30
-1
13
-1
-1
-1
16
-1
13
-1
15
-1
-1
-1
16
-1
13
-1
15
-1
30
-1
13
-1
16
-1
13
-1
15
-1
30
-1
13
-1
-1
-1
30
-1
16
-1
13
-1
15
-1
13
-1
-1
-1
15
-1
30
-1
13
-1
-1
-1
16
-1
13
-1
16
-1
13
-1
15
-1
30
-1
13
-1
-1
-1
-1
-1
16
-1
13
-1
15
-1
30
-1
13
-1
13
-1
-1
-1
30
-1
16
-1
-1
-1
15
-1
30
-1
13
-1
-1
-1
16
-1
13
-1
15
-1
16
-1
13
-1
15
-1
30
-1
13
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
29
30
-1
-1
28
-1
28
16
28
-1
28
15
28
-1
28
16
28
-1
-1
15
29
-1
-1
-1
28
16
28
-1
28
15
29
-1
-1
-1
28
-1
29
30
28
16
28
13
-1
-1
-1
-1
28
-1
-1
15
29
30
-1
-1
28
-1
28
16
-1
-1
28
16
-1
-1
-1
-1
29
30
-1
-1
-1
-1
-1
-1
28
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
28
-1
29
30
28
16
-1
-1
-1
-1
29
30
-1
-1
28
-1
28
16
-1
-1
-1
-1
28
16
-1
-1
-1
-1
29
30
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
28
-1
-1
-1
-1
-1
-1
-1
28
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
-1
-1
29
-1
28
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
28
-1
-1
-1
-1
-1
28
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
28
-1
28
-1
-1
-1
-1
-1
28
-1
28
-1
-1
-1
29
-1
-1
-1
28
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
29
-1
28
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
28
-1
28
-1
28
-1
28
-1
-1
-1
29
-1
-1
-1
-1
-1
-1
-1
28
-1
28
-1
-1
-1
29
-1
-1
-1
-1
-1
-1
-1
29
-1
28
-1
28
-1
-1
-1
29
-1
-1
-1
-1
-1
28
-1
28
-1
-1
-1
28
-1
28
-1
-1
-1
29
-1
-1
-1
-1
-1
29
30
-1
5
28
-1
28
17
28
-1
-1
5
28
-1
28
17
28
-1
28
5
29
30
-1
5
28
17
28
5
28
5
29
30
-1
5
28
-1
29
30
28
17
28
5
28
5
-1
5
28
-1
28
5
29
30
28
5
28
-1
28
17
28
5
28
17
28
-1
28
5
29
30
28
5
28
-1
28
-1
28
17
28
5
28
5
29
30
28
5
28
5
28
-1
29
30
28
17
28
-1
28
5
29
30
28
5
28
-1
28
17
28
5
28
5
28
17
28
-1
28
5
29
30
28
5
28
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
28
-1
28
-1
-1
-1
-1
-1
28
-1
28
-1
-1
-1
29
30
-1
-1
28
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
29
30
28
-1
28
-1
-1
-1
-1
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
28
-1
-1
-1
28
-1
-1
-1
-1
-1
29
30
-1
-1
-1
-1
-1
-1
28
-1
-1
-1
-1
-1
29
30
-1
-1
-1
-1
-1
-1
29
30
28
-1
-1
-1
-1
-1
29
30
-1
-1
-1
-1
28
-1
-1
-1
-1
-1
28
-1
-1
-1
-1
-1
29
30
-1
-1
-1
-1
29
30
-1
-1
-1
-1
28
17
28
-1
-1
5
-1
-1
28
17
28
-1
-1
5
29
30
-1
-1
28
-1
28
-1
-1
-1
29
30
-1
-1
-1
-1
29
30
28
-1
28
-1
-1
5
-1
5
-1
-1
-1
5
29
30
-1
5
-1
-1
28
17
28
-1
28
17
28
-1
-1
5
29
30
-1
5
-1
-1
-1
-1
28
17
28
-1
-1
5
29
30
-1
5
-1
5
-1
-1
29
30
28
17
28
5
-1
5
29
30
-1
5
-1
-1
28
17
28
-1
-1
5
28
17
28
-1
-1
5
29
30
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
28
17
-1
-1
-1
5
-1
-1
28
-1
28
-1
-1
-1
29
-1
-1
-1
28
-1
-1
-1
-1
-1
-1
30
-1
-1
-1
-1
-1
-1
28
-1
-1
-1
-1
5
-1
-1
-1
-1
-1
5
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
5
-1
-1
-1
-1
-1
-1
-1
-1
-1
17
-1
-1
-1
5
-1
30
-1
-1
-1
-1
-1
-1
-1
30
-1
17
-1
-1
-1
5
-1
-1
-1
-1
-1
-1
28
17
-1
-1
-1
5
28
17
-1
-1
-1
5
-1
30
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
28
-1
-1
-1
-1
5
-1
-1
-1
-1
28
-1
-1
-1
29
-1
-1
-1
28
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
5
-1
-1
-1
-1
-1
5
-1
-1
-1
-1
-1
-1
-1
17
-1
-1
-1
-1
-1
-1
-1
5
-1
-1
-1
5
-1
-1
-1
-1
28
17
-1
5
-1
5
29
30
-1
5
-1
5
-1
-1
-1
-1
28
17
-1
-1
-1
5
-1
30
-1
5
-1
-1
28
17
-1
5
-1
5
28
17
28
5
-1
5
29
30
-1
5
-1
-1
29
30
28
-1
28
-1
28
17
28
-1
28
5
28
-1
28
17
28
-1
28
5
29
-1
28
5
28
17
28
-1
28
5
29
30
28
-1
28
-1
29
30
28
17
28
-1
28
5
28
5
28
-1
28
5
29
30
28
5
28
-1
28
17
28
5
28
17
28
-1
28
5
29
30
28
5
28
-1
28
-1
28
17
28
-1
28
5
29
30
28
5
28
5
28
-1
29
30
28
17
28
-1
28
5
29
30
28
5
28
-1
28
17
28
-1
28
5
28
17
28
-1
28
5
29
30
28
5
28
-1
29
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
29
-1
28
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
-1
-1
29
-1
28
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
28
-1
-1
-1
-1
-1
28
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
28
-1
-1
-1
-1
-1
29
-1
-1
-1
28
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
29
-1
28
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
-1
-1
-1
-1
28
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
-1
-1
29
-1
28
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
28
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
29
-1
28
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
28
-1
-1
-1
-1
-1
29
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
-1
-1
11
11
11
11
11
-1
11
11
-1
11
11
11
11
11
11
11
11
11
11
-1
11
11
11
-1
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
-1
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
-1
-1
-1
-1
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
-1
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
-1
3
3
3
3
3
3
-1
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
-1
3
3
3
3
3
3
3
3
3
-1
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
