V1,V2,V6,V8,V9,V10,V14,V16,V17,V18,V19,V20,V22,V24,V33,V34,V35,V36,V37,V40,V45,V48,V66,V88,V97,V99,V100,V104,cluster
0.192068027571028,0.226041040740973,-0.179859171325305,-0.110202453190591,0.0622449657853335,0.252535260505121,-0.0533197361959048,-0.0212965746805464,-0.166645385573558,-0.168652218803677,-0.0466743065597605,0.0141467011034421,0.0509000773184154,0.0902873563707946,0.0377432722429499,0.058728778001527,0.0420749411955519,0.0786065737214646,0.120421038783497,0.0091937401496476,-0.0108832390425301,0.0445265671484098,0.289235173026339,-0.014097746644111,-0.0974427859382357,-0.0685234771746256,-0.0261220229691195,-0.196156327416039,1
-0.0474160043241019,-0.0963630437719397,0.0488504277151599,0.0227880366859308,-0.1507572280729,-0.188404200301591,0.159043293185351,0.0738135823959305,0.004661035582265,-0.0365722949338178,-6.80420423864282e-05,-0.0454911152212137,0.0969079456042206,0.0094325831999028,0.121376493329027,0.133490339047205,0.082690653494135,-0.039051519386273,-0.0862122962315718,-0.0651891973515745,-0.0826054091583485,-0.145134622381691,-0.151168171954239,0.051288971319287,-0.0555835882885889,-0.0768649833203966,-0.142665051131741,-0.356498315943198,1
0.156628622195702,0.171847042935376,-0.147828722537658,-0.0983367503189879,0.0316823577919695,0.177926608635163,-0.0229997646290055,-0.042338773455061,-0.214772468931609,-0.195190995672309,-0.084999250133801,-0.0174894891812286,0.0947200618547323,0.121110059643771,-0.0256176260284077,-0.0123743593873964,-0.0104230091212474,0.0479923928009517,0.117916273383282,-0.224599044579234,0.0179006890283645,0.0714367933494131,0.234021842170715,-0.0018790021096606,-0.156687080398675,-0.114462503107611,-0.0664362685609672,-0.256455103182962,1
-0.0061694641191054,-0.0472697197855538,-0.0025695045600592,-0.0071180788909477,-0.122824133096728,-0.140568268950125,0.120032730222588,0.0532439204849055,0.293098670382888,0.101291299508075,0.391647149518423,0.346755773559903,-0.157143766771274,-0.397673283668764,0.767912253324714,0.654153386158945,0.707938612869203,0.50415971776883,0.360671330364671,-0.902374332703412,0.186414460367203,-0.804991503851199,-0.100112493239391,-0.333961457151684,0.528050296686706,0.447810050926079,0.192700729759271,-1.04736207178472,2
0.0224801217673939,-0.0020379116220717,-0.0190549434318297,-0.0062964325533105,-0.0776507057977409,-0.0406712463070036,0.090294848203944,0.056155725273057,-0.324303997882319,-0.244435768588092,-0.199010340386224,-0.118675631374865,0.209042729794879,0.218287892058466,-0.211825201804338,-0.17016233483212,-0.15970517327886,-0.107640994055092,-0.11189866198053,0.257721332741341,-0.144961015855949,0.319184296273664,0.0270549028615805,0.151355085803742,-0.321225899091389,-0.247911415907137,-0.157402784977635,0.0953591012865744,1
-0.0621923485414811,-0.108893058993426,0.0677047650180696,0.0268409312928708,-0.15872883500408,-0.198186036645055,0.171613036075008,0.082024758026076,-0.116002652132779,-0.127320731957,-0.108311428669757,-0.125179696531105,0.18625517351162,0.13829847310632,-0.074899540427502,-0.0460441639691978,-0.0431691723684226,-0.142545028967885,-0.220686982987367,0.134888269602399,-0.295964512749974,0.18492713954909,-0.161409069457788,0.154166662781455,-0.222244927458791,-0.178722099605071,-0.194252290067344,-0.0662328938185428,1
0.0971210635012656,0.104512227558809,-0.0920867472161846,-0.0456251118325788,-0.0160037718172394,0.0929464307638019,0.0260438650230073,0.011483809497016,-0.266812916901236,-0.217789820159214,-0.136678916495866,-0.0534700164869135,0.150024218856597,0.181075906318928,-0.108168097077609,-0.082138187873136,-0.0734712224631029,-0.0039501623494406,-0.0506676787995325,0.136153261950667,-0.0891119262364245,0.0599106647839239,0.163802441506395,0.0903735880324738,-0.224902298763083,-0.171838714517995,-0.085517723654418,0.0220068903134608,1
-0.0174976414490687,-0.0545539189978939,0.0128853645385814,0.0071221160174272,-0.128809486927699,-0.145558291436552,0.130048089603229,0.0675913618643095,0.216498808850073,0.053441913084224,0.324121134862034,0.274270011564475,-0.0881132032564697,-0.162235417543147,0.586608274738332,0.525174180622903,0.58512602270324,0.410570527585422,0.407972085813167,-0.371545707968333,0.185323243139712,-0.33631054099342,-0.105835526237012,-0.166525378314369,0.370274945839199,0.349283834777188,0.125025061788351,-0.752573779184221,1
0.176959310518258,0.206451298921472,-0.174087155264098,-0.0948890251267244,0.056854581490989,0.232941717296779,-0.0521363487002602,-0.047551203430677,-0.183893488611817,-0.18665368682246,-0.037185775511966,0.0362106742483764,0.049511870650839,-0.0073993107180946,0.0460515502718381,0.0487861749043473,0.0626611176344612,0.116900930750029,0.0926437324739315,-0.185262601030882,0.0057824500538972,0.0148145094271335,0.288605349822714,-0.110573119151131,-0.0875780685742907,-0.0476449191035676,-0.0069107315041234,-0.206570802239895,1
-0.0491636681786882,-0.0963187675443242,0.0497482426067247,0.0188508186982843,-0.150757834833711,-0.18836091335954,0.156703704611359,0.0742900804804829,0.0132873709997855,-0.0526628828530794,0.0566337899215628,0.0057637838405334,0.0864220903261017,-0.0081565590104279,0.14364309646821,0.142871283153225,0.151203164705528,0.0218533829660755,-0.0107987564453801,-0.0851052803802951,0.0427262858718063,-0.0868701301120984,-0.15313683563565,-0.0125322630308621,-0.0343423118014018,-0.0178323091982739,-0.108219555769399,-0.291559324965686,1
-0.0611586403506949,-0.104831487978763,0.0661040145726063,0.0221599518637075,-0.146207573740565,-0.17021950783,0.162472895864702,0.0715885479776641,-0.400660546020823,-0.273865462357537,-0.249892296660529,-0.162000679793447,0.292595965797972,0.218603633096337,-0.34865982338938,-0.281406538245472,-0.21966614595436,-0.147943911076337,-0.151228075293125,0.119460312679035,-0.126025724500102,0.226632262982506,-0.11853758240356,0.160990259294166,-0.450695685330177,-0.302781394586029,-0.193842412414935,-0.079961190864486,1
-0.0820273485572055,-0.1323102056013,0.0862909256697656,0.030053739195855,-0.170784153776991,-0.219184949914983,0.185155346635382,0.0814668472242332,-0.296660610439841,-0.21430586599582,-0.254057327491216,-0.226437558475565,0.296570473461591,0.198749334505784,-0.313051409024413,-0.244576369377018,-0.220863247049472,-0.253637722971675,-0.0141975810813004,0.124451285898376,-0.162895938861562,0.136013699994302,-0.183492076433978,0.156603109213211,-0.421237870489266,-0.322231892755181,-0.245255213103973,-0.0351353293707278,1
0.222257927927873,0.300924350350108,-0.210176102410299,-0.132865509966161,0.0988689344823029,0.357180430353209,-0.0929017142854092,-0.0895617696275361,-0.123122863219383,-0.139704956774503,0.012029404175604,0.0864769781544899,0.0075263792240869,-0.0163108568799499,0.125557393103489,0.13989985929926,0.136495432823102,0.180471795338643,0.179430594857977,-0.142146929564338,0.105367249334604,0.108980167335001,0.380943734824907,-0.123007753961204,-0.0194928143953634,0.0126469146065425,0.0439019807259211,-0.344488713134473,1
-0.0380494790971649,-0.0836883579416414,0.0358255147485262,0.0108662903158591,-0.142764395898993,-0.175572153383609,0.146182755703321,0.068675882054499,0.104270394088919,0.0180471077704073,0.177652625651173,0.120742826813956,0.013160731341247,-0.128398652427854,0.307681630254532,0.280896502323353,0.319850782224794,0.157025124990546,0.143699234850769,-0.2645071439257,0.0726158609756565,-0.238188644401554,-0.143033266354138,-0.0529237168003134,0.118640806692149,0.127792301827402,-0.0123841231927604,-0.427839594171789,1
0.0283207419072376,0.0181184087172001,-0.0245362125468816,-0.0022007917132663,-0.0686730922882927,-0.0124152518882346,0.0819670759477085,0.0491816190565188,-0.327960098263212,-0.241803037718779,-0.203570288010775,-0.119374701479126,0.215054236594351,0.249142485215252,-0.203105396084809,-0.154990108348872,-0.148437106796391,-0.0914069799581762,-0.112688716167024,0.165536444969524,-0.190451419310144,0.403509848440923,0.0446136834812996,0.165310917982054,-0.315267187188216,-0.239938701272492,-0.145804521753758,-0.0873264307842212,1
-0.065076232057085,-0.110069601496241,0.0711985287704834,0.0267338595385678,-0.159587142527912,-0.198290583470008,0.17306261695719,0.0806919067599506,-0.122540176176404,-0.108218319728421,-0.131692936003055,-0.151410247556932,0.196264042388684,0.191128509949292,-0.0989667477508373,-0.049622881607354,-0.0864343566642698,-0.172406950993926,-0.19690467801402,0.156426137693001,-0.295115362871287,0.146203278353606,-0.166162541807915,0.141387910202042,-0.244604931853935,-0.208979738594379,-0.222048345706271,-0.0650400906385248,1
0.102375989540351,0.131938442483037,-0.0965796395348444,-0.0363718037788173,-0.0058838606322607,0.13185499988229,0.0185939249465411,0.0137467135938826,-0.273449726530195,-0.213722012585271,-0.141390311279515,-0.0652121115283753,0.15844476281439,0.198646140713064,-0.0978709277123821,-0.0575354591375893,-0.0580788340982093,0.020442369148505,-0.0585756299951495,0.0497979883903062,-0.125968888735723,0.193813550161307,0.183039288174737,0.125505398938817,-0.215900737795418,-0.15845468175245,-0.0724013254152227,-0.146059630774879,1
-0.0254525252685487,-0.0591739468574394,0.0239465214827765,0.011338675667918,-0.133239366486176,-0.150085320841043,0.136460053379224,0.061714912368169,0.182287424527908,0.084392532609912,0.276683158731994,0.212200240098848,-0.0511116796288716,-0.11744096867214,0.472704247844514,0.473066680702635,0.473698846931042,0.291046582173683,0.296181339361931,-0.357209503000499,0.18600586128391,-0.629246418317723,-0.116639995948891,-0.127644329466895,0.268527217924514,0.262138400698113,0.0720803381507344,-0.575929859163593,1
0.183635644227837,0.238964249822845,-0.177217660786981,-0.107022386607108,0.06577680898173,0.276971688567919,-0.0600430094681229,-0.0229755414361577,-0.185736987113732,-0.177697035302827,-0.0449792213639878,0.0265698968182044,0.0578160958748351,0.121226820281926,0.0581916717177743,0.0835229250770756,0.070858707437903,0.128096551828854,0.0835751233478616,-0.0583748877476315,0.0225107173883065,-0.0366793942160256,0.312204890343543,-0.0640697500667719,-0.0791063758549922,-0.0392690130773469,0.0090537105858805,-0.293009284206537,1
-0.0529386110136941,-0.0983562599831759,0.0540371039507146,0.0194936583707289,-0.152174033068345,-0.188806313210643,0.159563309860577,0.0720065091432887,0.0053723518963784,-0.0265006439177992,0.027088414406967,-0.016270687843021,0.101894642288625,-0.028979873434704,0.106822268919176,0.124981824807968,0.0939804369601877,-0.0244205995978517,0.0715855914149019,-0.124172676349017,0.0196277011537521,0.017909689306741,-0.159547167865927,0.0083160553746193,-0.0575522745536616,-0.0520496533452768,-0.102884147867416,-0.371597420700515,1
-0.0598791016613992,-0.100573267636005,0.0656291962036511,0.0228004613182554,-0.144521070443455,-0.163391056006468,0.161415738963071,0.0722845611966958,-0.403010003387776,-0.274180765559916,-0.252724873237675,-0.167258179853314,0.294520625824351,0.230326868989436,-0.351655254920401,-0.282396875201943,-0.218053374173455,-0.156213855452295,-0.151051349035361,0.0740859539708149,-0.221555159473756,0.198224416210163,-0.113486126824039,0.14181989750513,-0.448688158128073,-0.300275471763369,-0.197661774382397,-0.103776814600443,1
-0.0823330836358303,-0.131920836787796,0.0864235682613059,0.0272249761346251,-0.170686027412898,-0.218237193710078,0.185280103936842,0.080979380643507,-0.298114850742808,-0.207859440745337,-0.264785276509954,-0.234734854361939,0.298454427616319,0.164101560523862,-0.311716549844342,-0.239615805426788,-0.236564245181087,-0.276472305839891,-0.214222479176591,0.101136766334202,-0.116228917290394,0.028469812962046,-0.184644156379771,0.159443590098731,-0.428523663190833,-0.33681341325097,-0.265792966421144,-0.124001240121278,1
0.227100863259374,0.327629150952667,-0.214376030054818,-0.138298270750014,0.105751039518953,0.397798327402685,-0.0980534291712548,-0.0558352716069779,-0.122718590450566,-0.128607349697028,0.0035749562017857,0.0734464551665039,0.0096483149133578,0.0601033474333466,0.134333721804795,0.167775284119692,0.144183245011885,0.213233862241732,0.214639597052058,-0.11197291540201,0.10520601834498,0.0129442571560987,0.402528104343124,-0.102567605046368,-0.0123764525354607,0.0192191512254074,0.0487178342336426,-0.170282072633954,1
-0.0405468569724986,-0.0839677435577905,0.0386625502921579,0.0068074087430473,-0.143742376674545,-0.174756346409956,0.147220537417984,0.0667013163532025,0.107637596966524,0.0425959435524517,0.168657350669962,0.104853071160679,0.0162179924500841,-0.29628095750187,0.310017790714248,0.306996713045623,0.294799289161217,0.137292912586654,0.113678822281949,-0.496073864603746,0.0136330004409116,-0.320678787239463,-0.147671932895639,-0.21917494216939,0.123848180529097,0.110568808531319,-0.0235011666550053,-0.574887927785394,1
0.15044978592264,0.198369079654002,-0.144093198362315,-0.0530687803392362,0.0372482714896295,0.223636733450908,-0.027891818651897,-0.011153896853787,-0.23196342331437,-0.196989832777028,-0.0941565002692086,-0.0224789485203666,0.106453586210033,0.129856542519498,-0.0151831534315603,0.0100281941456486,0.0069978217103465,0.0686111175410355,0.0477179419288768,0.0091712413973441,0.0328066780727408,0.13993050564849,0.245392297206645,0.0068458016607685,-0.145162979016719,-0.0993646744962447,-0.0285199743621738,-0.114044738120814,1
-0.0185074508064759,-0.0516067989715801,0.0123701779057881,0.0116560072343324,-0.127119404738049,-0.139752904971493,0.127070454161944,0.0705921607348716,0.267489013397451,0.139241930912876,0.38304086445976,0.33430485358023,-0.127829512893983,-0.196150854767888,0.67692876622529,0.641972819772726,0.64470447166789,0.449078607977127,0.397478827048618,-0.460785884042818,0.182870765182473,-0.507296331061191,-0.115115418685176,-0.192068865698164,0.462610478798604,0.410659419675876,0.16422290260218,-0.614599356171436,1
-0.0619334147121276,-0.104056575398638,0.0662840716270275,0.0279547338935552,-0.146133263331309,-0.165849425232946,0.162312445966301,0.079722650335588,-0.405219922811257,-0.274180765559916,-0.254998530252892,-0.168761964518585,0.293418269886751,0.237371414496439,-0.349236322331686,-0.28046844383487,-0.217970316236238,-0.149776453647317,-0.214402635680041,0.276258992212263,-0.327519257955794,0.374442489461001,-0.118056129254522,0.229251365445518,-0.45050834038092,-0.303068060256442,-0.200383742207095,0.117745676993617,1
-0.0823954934662049,-0.131641765559062,0.0867195086210982,0.0345836060721128,-0.170502446924576,-0.217142742868223,0.185322637892844,0.0851624908718084,-0.297080645805024,-0.208265367005195,-0.263265345958536,-0.237433349479954,0.300190112339109,0.210235423500084,-0.309613480174792,-0.238053897849902,-0.238589639650091,-0.295751201521805,-0.30734130067809,0.201131720988998,-0.333952742549072,0.22701219709513,-0.185296794495683,0.229650603256499,-0.425794125610937,-0.33871222467002,-0.279173006656945,0.0938343110145808,1
0.0331872125805866,0.0440073739777785,-0.0267045048491008,-0.0037409762421827,-0.0642939979929757,0.0267076635354091,0.0801772200817536,0.0554281708735254,-0.321229879181017,-0.231821947469764,-0.201543531976871,-0.119309853554647,0.220628325828899,0.21926797968559,-0.198281746921622,-0.139967795258118,-0.141442714083452,-0.0664119988218838,-0.140182546973064,0.274373971748429,-0.154680667779298,0.19490599113533,0.0736545074579444,0.171207563276872,-0.310405975091377,-0.228577443459148,-0.119684117822256,0.126934340030184,1
-0.0647068340330752,-0.107515675330314,0.0715537863357623,0.024970923439597,-0.158328303131634,-0.192908130679987,0.172748305279916,0.0828536325582135,-0.115044134393096,-0.0913462259309456,-0.125368652370538,-0.14731487601455,0.192935029790331,0.174308662454396,-0.0882786516369162,-0.0275604208531469,-0.0837494516937894,-0.180689576740324,-0.173908722561825,0.110772794456217,-0.308517707289143,0.0652608297756848,-0.164928854675864,0.150996536755682,-0.235261241558478,-0.207771713963816,-0.220575857106372,0.0337451658268179,1
0.102148708867089,0.140530755331379,-0.0968797346255463,-0.0330920492590578,-0.0060633365900618,0.153750345219691,0.0176402876952296,0.0196480009254168,-0.278766477019798,-0.214055745782191,-0.146545363575069,-0.0666507323231288,0.163845681539091,0.195081530045359,-0.0932426600654955,-0.0499417056817475,-0.0579458651987204,0.0222886075995598,-0.0144103935236851,0.129201897447275,-0.0425731532423915,0.128539576042352,0.195122855469085,0.0949227902088438,-0.218321517735663,-0.157245107577723,-0.0676650658858741,-0.0690799294006377,1
-0.0256684005377158,-0.0561289999471515,0.0239033178958177,0.0148642218271416,-0.131702837477942,-0.142486247535998,0.135196691116133,0.0689419322497158,0.199602579751175,0.111877725395437,0.300338237967517,0.24067519279832,-0.0621074953381544,-0.0627384342628046,0.512873560683301,0.510204316570294,0.49602962105121,0.305484068791667,0.190278403816673,-0.422101904311269,0.0181169888674126,-0.20387752701825,-0.115232564484805,-0.148090556885947,0.309554892757265,0.288299354825594,0.0849024893596455,-0.528189562313731,1
0.182420952525748,0.247728008608179,-0.177511102693726,-0.0730687688479696,0.0653261802041665,0.296921589628145,-0.0612541393405182,-0.0204964586808647,-0.190048350173017,-0.176910737849639,-0.0521442628864394,0.0314025679355516,0.0615317005503251,0.0835016725123234,0.0577489833970637,0.0798273328106119,0.0743501887986923,0.137694827487117,0.051843841440488,0.0420700419532358,0.0916539278847061,0.0946438616344641,0.317747305285555,-0.0703370600677145,-0.0758695770279663,-0.0377566579728974,0.0092801669442958,-0.157693004588689,1
-0.0521705362616759,-0.0951063324782939,0.0543581692035077,0.0244862157418702,-0.150779822441271,-0.183862425491402,0.158581235283197,0.0786723864339416,0.0147667199640143,-0.0148520057183454,0.0441163156917747,0.0035950512431991,0.0898320598535497,0.0582175949030515,0.13049924528722,0.156377736444678,0.112378151053356,-0.0311588035096555,-0.0415965998965684,-0.0947416834815155,-0.211146263475128,0.0206562311291307,-0.159403039045035,0.0518758157536152,-0.038514132028127,-0.039722099791016,-0.127908097742513,-0.181369853918162,1
0.221756505566625,0.312835546343026,-0.213277440599296,-0.208914136847747,0.103565012200722,0.38784422928106,-0.0982070129704006,-0.124186130914325,-0.138211701026914,-0.149803121172043,-0.006014799569238,0.0655396685841769,0.0074853322417792,-0.1599299504785,0.129732849317795,0.14384097088208,0.146088243571897,0.1956529175192,0.239746114070186,-0.224776972212035,0.177177470712336,-0.212567607042889,0.367972140944605,-0.215161764824065,-0.0147175923324449,0.0220768205733846,0.054353756408301,-0.556229942140491,1
-0.0407576394411777,-0.0817295671523501,0.0384468411549312,0.0130896506209772,-0.143100200292897,-0.17166905082368,0.14581393220159,0.0691253844006235,0.116042021648999,0.0512331567405032,0.187086255154165,0.13787113043287,0.008406558420885,-0.107769367284413,0.333119100363469,0.327363046243439,0.318203720469808,0.147977897149115,0.0896045347957743,-0.442720510880669,0.0578875941271488,-0.188078026407319,-0.14889530944233,-0.032445897699481,0.142743010193894,0.134370426714092,-0.0021523277183246,-0.560280150098605,1
0.147481268645636,0.206148596238709,-0.143539748903644,-0.126272198383078,0.0366112048974222,0.238869750097649,-0.0303826003993834,-0.0343104387388135,-0.237180865464981,-0.197770140761499,-0.0993982720503027,-0.0177451685131866,0.111823009050803,0.117702637254211,-0.0104753197625342,0.0170158927709563,0.0142962521934629,0.0967766103721469,0.268444921580948,-0.238057048248818,0.0692040954408832,0.0563335256510713,0.24136005395873,-0.0554575847010152,-0.146485598669302,-0.0936468565296272,-0.0074360308705767,-0.306376906051567,1
-0.0187984233280877,-0.0489911480765039,0.0124279791959429,0.0028248010515138,-0.126742062609124,-0.136226348179404,0.125783213440306,0.06218438291561,0.275370385529547,0.154275577252517,0.403148243303028,0.362985368671243,-0.13436996861782,-0.475770010727145,0.722526454552938,0.70302143525079,0.674114601436773,0.447819094265073,0.433922580479979,-0.716196969901788,0.22662193534951,-0.767120773126069,-0.115453766759386,-0.27983609863339,0.490374251732882,0.436601578167344,0.198245672465212,-1.17961874730244,2
0.181124715760516,0.251233795070986,-0.178903246346018,-0.153205588822413,0.0675966521180853,0.304411053307996,-0.0646135243408388,-0.083562758668453,-0.193644966804291,-0.179329604755958,-0.0514283592198405,0.0214806380240375,0.0639608632373675,0.0011539225805586,0.051981742877698,0.0632926702892501,0.0656557753707994,0.139502345487097,0.107333279391577,-0.27002646284497,0.041011789394015,-0.0680092493613985,0.298645300598809,-0.193184829451944,-0.0806665486251348,-0.0376770114028475,0.0359012190888441,-0.550593938473909,1
-0.0534480654600518,-0.0962873812007246,0.0547697121436096,0.0208817969809979,-0.151198911516724,-0.184401866856961,0.158116925745255,0.0681886991417772,0.0181522139381958,-0.010117450486809,0.0469066243182353,0.0059522061594663,0.087326602083049,-0.079497230953242,0.118723951515844,0.141749823601392,0.10819858421269,-0.0033957328338248,0.0686680988536983,-0.428004639467713,-0.0370129663655147,-0.2658764732592,-0.162247663733787,-0.0406489011657398,-0.0363995605013561,-0.0318302713617523,-0.100320950183304,-0.477089300319576,1
-0.0610591215620892,-0.0998204669707359,0.0655653031796626,0.0208241168960232,-0.145090406589227,-0.160696886858819,0.161174007792506,0.0661965527782021,-0.403353976119505,-0.274180765559916,-0.25193371390242,-0.166719491857035,0.293231909764861,0.264070966312776,-0.348082492223592,-0.279144621852398,-0.21146322215495,-0.138964655380461,-0.0526789004503871,0.0051195910866766,-0.103067609520953,0.12054948445695,-0.115339765322668,0.147350881488451,-0.455242983398051,-0.287602989678114,-0.173209397013412,-0.269182427174911,1
-0.0821445799648229,-0.130581913185122,0.0863175664780982,0.0300128501048604,-0.170132206601234,-0.215902989659484,0.185322637892844,0.0809353411858089,-0.293341372272649,-0.200979138380985,-0.264501410568078,-0.237065074878392,0.297284645472325,0.209405116965379,-0.304256007398047,-0.233964937797351,-0.245394294506453,-0.283220316678168,-0.158499784518827,-0.0146530623961085,-0.208726178958727,0.0434316224899547,-0.185770130800927,0.177815972470231,-0.423653297054539,-0.341480330365295,-0.273744843567567,-0.120083930691914,1
0.223840455424195,0.349456754790193,-0.214369180363318,-0.189575863096067,0.105379877431533,0.432112658443498,-0.102439921464723,-0.11589039857984,-0.128606056714996,-0.126002489822146,-0.0028592864906334,0.0713020899074177,0.0124797607677263,-0.0218073005702034,0.123409219649785,0.143598548949867,0.139940051219315,0.207386566874539,0.284693172138496,-0.182010781364606,0.233350053011498,-0.036103755436933,0.408732663614502,-0.2036159975422,-0.0167507856071978,0.0294405643514225,0.0811214620248119,-0.475736120241404,1
-0.0404289456103721,-0.0800205047663909,0.0383435904773258,0.0083122532320923,-0.142329184728621,-0.169337631313217,0.145334028000965,0.0658842545672522,0.117551979971236,0.0655255464317091,0.190931780829945,0.139683120459062,-0.0012044617273844,-0.361442828008307,0.307912824666599,0.301094337823821,0.307557445517327,0.165246034734138,0.218235180580551,-0.293639278366769,0.116804195351089,-0.307244016574975,-0.149451934802366,-0.0951073782552672,0.150785888307977,0.141177884137112,-0.0056616700954837,-0.584273778365919,1
0.146983291125965,0.212603913031345,-0.144829062965922,-0.109101925480065,0.0357886032785487,0.240815510799839,-0.0318632594150399,-0.0509657624787971,-0.238032807916247,-0.19548200399238,-0.102079557438647,-0.0246240246580402,0.115061627325238,0.0342269288771168,-0.0166649614498461,0.0081115328383169,0.0076706672017426,0.0871156042014428,0.179584407074555,-0.175777877018108,0.0429899979288077,-0.234474637186394,0.246189576016482,-0.110778299681228,-0.145870621028785,-0.0899862133956605,-0.0142417338376214,-0.543008007499279,1
