PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,cluster
3.48523210446155,-0.34988893346451,-0.127990916951595,-0.208290662664952,0.179750218190405,0.483101628938225,0.122895398493369,-0.261327812839884,2
3.94207769018211,-0.302550123003195,-0.659350478726057,-0.113259207397009,-0.190611410512852,0.282825024288067,0.0969898260819785,-0.167983466763014,2
-0.0226814097791698,-0.686548517275769,0.559314785687745,0.459854363996242,0.631749337230209,0.764410144249627,0.0996808974547934,0.300058347569368,2
2.83448924422337,0.105278813676828,-0.496222409060116,0.235005708130706,-0.404330256017593,0.162928151071439,0.135954108221678,-0.112583611622089,2
1.34002841254087,-0.707458251064444,0.518735417685884,0.298100712125167,0.363365005600826,0.602208213139894,0.198376361297157,0.0185903828607681,2
2.18513785260555,0.324576014521554,-0.482169729875913,0.419619707848461,-0.350387900365003,0.133389564667314,-0.0558092191883097,-0.0428025297104752,2
2.77429387132862,-0.487045984714867,0.059468222537072,-0.0464677744926015,0.196024658441037,0.402115756666849,0.135173641330407,-0.197304429603272,2
3.49750622536285,-0.248546511185765,-0.504262027666685,0.254555158135446,-0.261979351764471,0.184620313495605,0.035663894193727,-0.0434928526340616,2
1.97657398855905,-0.56099108085558,0.193863708476541,-0.0613084012965384,0.420035157883248,0.385757187784075,0.0816891772924569,-0.207047012162688,2
0.852680659702556,0.32613544558004,-0.152745890804468,1.57311647231447,0.27650343825355,-0.903394315209374,-0.465134709505154,0.0599887158456741,2
0.888784718788135,-0.541671247142426,0.178383866970297,-0.166226466659711,0.505979408400721,0.168951534993691,7.48942992930147e-05,-0.165596185970879,2
1.72975855091721,0.274428749088585,-0.378590730061416,0.709602113544634,0.392093944958712,-0.571223470981994,-0.44224284737111,-0.10962191636873,2
1.28498114031642,-0.533969497936753,-0.0105337116402988,-0.190879238479163,0.593108978985168,0.192836553672413,-0.115020989720558,-0.198856072259874,2
-1.66472333388387,1.1606842836608,-0.13366788347779,2.00020682070494,1.81386266052783,-2.09075728920735,-1.45600347117909,-0.427567299635349,2
2.76290309996214,-0.348024926387852,-0.185520389884687,-0.238432011613252,0.191973342079394,0.243786907482281,0.117143842838039,-0.280142927434178,2
2.71456148956842,0.0542564230875543,-0.372155571270053,0.325452725533045,0.0594229933121419,-0.238521595471554,-0.132382161552256,-0.133169700919266,2
1.96245694744585,-0.407760647359045,0.000285689874017725,-0.268539161474969,0.415912244419207,0.2654715751897,0.027183085999096,-0.278705874766861,2
-0.694186808422554,1.06297860346789,0.0379042492319419,1.53659074831249,1.34011951132452,-1.59174896483843,-1.03091572874125,-0.562810684106729,2
0.725355340167595,-0.521457884221082,0.000780943951171814,-0.189432014556957,0.651874348549041,0.130618455986744,-0.110831514294584,-0.16234538568047,2
1.52895549763393,0.424761137092407,-0.313510191827913,0.684610884412891,0.480716366968165,-0.648587189623312,-0.473813715565683,-0.220988477132269,2
3.40165348768699,-0.219596686041903,-0.521423243781542,-0.314141307931702,0.268897010558602,0.350971494459697,-0.113976467633413,-0.32958206357484,2
3.54605794850192,-0.207201328372141,-0.63627166646111,-0.0472389769455178,0.171688009958709,0.211141740436976,-0.11762154809188,-0.170287611270897,2
0.0817420425217837,-0.527659795712568,0.255287547370744,-0.193591747684364,0.751601148573779,0.228123729920433,-0.0724638534714085,-0.242453356244012,2
0.602089522738531,0.727707410285676,-0.202888102256919,0.984790981703596,0.806998814607583,-0.975316220595624,-0.716979277798743,-0.33234862331998,2
2.76060172942148,-0.375891087800069,-0.1235164141201,-0.193499975961379,0.235097702382327,0.230971044144106,0.120648687231471,-0.292708079946726,2
2.83402543508163,-0.00993958943921605,-0.404989278325268,0.364702257255846,-0.00374629682035191,-0.179685757261463,-0.118052144625774,-0.0906297609782246,2
2.02805647171999,-0.481142049118935,0.0891504732485419,-0.171841911719701,0.378868690849383,0.23186762755933,0.063369312575908,-0.237183367040413,2
-0.262771353659234,0.953799125031067,-0.0671682147080451,1.41386642530914,1.17763481182185,-1.31331891383309,-0.995690602481677,-0.41129528448885,2
0.832743206122419,-0.507514669543445,0.219288935503628,-0.157421176494159,0.62370375914154,0.16137898120284,-0.0472132314774456,-0.198726107906426,2
1.64109995277848,0.386742897759209,-0.337702660217158,0.694755651496655,0.464539809873316,-0.552576998715061,-0.466442304892133,-0.202374321332879,2
3.41637527331468,-0.268326932128714,-0.539525489624717,-0.272331288531548,0.301546616071544,0.323206280119839,-0.13887168964286,-0.307023611537453,2
3.54843114772753,-0.260151476791075,-0.738465918010199,-0.00195601084273826,0.162443822005597,0.18499020688301,-0.177049396845058,-0.0865665136310866,2
0.163884318661805,-0.545173073798753,0.410986853796289,-0.137195359801884,0.712097526117248,0.209626585958571,-0.0751406339412728,-0.174093576701718,2
0.427254558073196,0.628825504329151,-0.545318605224523,1.13081805587726,0.933117198851054,-1.01134516960783,-0.912685058950258,-0.142478145928794,2
1.40144111270533,-0.528608934315375,0.166891220662913,-0.163396446893249,0.538164314533077,0.194853572169722,0.00917044618395671,-0.209298840945578,2
-1.16851463115694,1.27209414909745,0.201771406563146,1.86418608989191,1.37637015374764,-1.82326124489949,-1.07268436340996,-0.549217429870232,2
3.59116081456294,-0.256089043162271,-0.387211005652595,-0.296059450650772,0.0528402668428185,0.311906090360377,0.0705422498662568,-0.320678742740945,2
3.73386267672289,-0.269087682427946,-0.574713707862516,-0.0189102328330369,-0.0748215956574839,0.177519507540193,0.0141879063227415,-0.0979849399009626,2
2.74687238767444,-0.359413208858787,-0.0710647132206345,-0.18970589296714,0.235389610817193,0.266307600488278,0.105849589473352,-0.240889116065855,2
2.78013386109071,0.0268015130893623,-0.384688346184898,0.394197078513636,0.0277291995284738,-0.17092112213333,-0.164138640412893,-0.0912356199205586,2
2.00965220874875,-0.459579741985124,0.106461220936144,-0.1802481256126,0.463509889802199,0.254208706599953,0.0361611316306276,-0.240360279324823,2
-0.340893104355558,1.01018274204629,0.0719335098659786,1.54470102633252,0.990667732805583,-1.40719601617183,-0.830102803003307,-0.441031281026404,2
0.869352134455817,-0.496141267167864,0.248506180662748,-0.172087641870654,0.583190313966749,0.185447393314721,0.0734488868860981,-0.196489998520758,2
1.70032357262594,0.394207628744389,-0.239405518932622,0.771619207351439,0.276075496501092,-0.621351148147644,-0.395078070711412,-0.177489093048532,2
-0.0743765828540858,-0.633761534028849,-0.060662426563029,-0.0874248290513875,1.02947960099,0.172866081677575,-0.257005975643271,-0.204161354457709,2
0.477488023994044,0.77345374224456,-0.204674294594174,1.10093769830468,0.833298394928456,-0.994558633775113,-0.789096495910665,-0.325262117900877,2
1.17148629445606,-0.567777079606076,-0.0455692457782857,-0.17098031275035,0.790844370726054,0.261085758860161,-0.12710360859707,-0.258948270499002,2
-1.59775460113758,1.2980891564726,-0.111131496534163,2.027321656314,1.76467112064177,-1.91637559575139,-1.47760796624268,-0.478308233268863,2
0.534368822837781,-0.647759203054159,-0.150309896285638,-0.0972041394349991,0.920263274296139,0.17946219431944,-0.265083499536278,-0.219989757957267,2
1.36461585349479,0.409089581922434,-0.574378281993488,0.773081091513155,0.664069372665262,-0.609499628059296,-0.723123512258263,-0.0775266168875333,2
3.33038625690756,-0.22370535230444,-0.574451118968912,-0.290080625968513,0.454395132595438,0.354953422904683,-0.198909027240203,-0.344053765318191,2
3.50497852379703,-0.243383924686385,-0.733306949690978,0.0224979713331968,0.21029318607664,0.189082054244244,-0.227302956948383,-0.104080469029903,2
-0.110978329264627,-0.582961029455115,0.104026698053891,-0.130652392396362,1.00081321453035,0.271432048336791,-0.184867055560134,-0.22633051034494,2
0.369421825643594,0.798059193544085,-0.292025879381739,1.09867474611966,0.846281731350528,-0.977205874668048,-0.805026652724443,-0.278958279788613,2
1.08973123484533,-0.599456486186416,-0.18906056055961,-0.130908015604416,0.919808083868617,0.254319030509974,-0.281129116832536,-0.229750186271893,2
-1.85886314026543,1.45830042886874,-0.00136574449419738,1.98941525467681,2.12122333190513,-1.85977321551623,-1.50743913027609,-0.656978702133056,2
2.61934984811127,-0.396572266215236,-0.313931841847546,-0.184493387343568,0.437377355794087,0.27465803350441,-0.0429900299408019,-0.280375736284189,2
2.38973451741148,0.0278621717730798,-0.676406355784551,0.527556707930932,0.454661185651695,-0.252883478460288,-0.474631346447721,-0.0379882817144683,2
1.88483212046254,-0.495088624541281,-0.0410878021253432,-0.153672993945996,0.627574172632029,0.264549761166879,-0.0696964965387766,-0.224758423002423,2
-0.932385456661025,1.11239594636,-0.364852087553588,1.59265057121366,1.50146382583792,-1.40794816656604,-1.23496308691601,-0.369465093822236,2
